config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.02	2883	0.0200240316	0.99999899	0.679153659	0.0135993943	0.725633021	0.0145300986	0.33931114	0.53439091	0.339842519	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.05	7208	0.0500635518	0.999950304	0.608351831	0.0304562534	0.663429523	0.0332136383	0.33931114	0.53439091	0.269040691	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.1	14401	0.10002292	0.997561216	0.579473648	0.0579606465	0.640719394	0.0640866249	0.33931114	0.53439091	0.240162508	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.2	28800	0.20003195	0.946717039	0.506631944	0.101342576	0.606041667	0.121227696	0.33931114	0.53439091	0.167320804	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.3	43194	0.300006251	0.866814036	0.453211094	0.135966161	0.585034959	0.175514145	0.33931114	0.53439091	0.113899954	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.5	71990	0.500010418	0.654310987	0.397235727	0.198622002	0.560536186	0.280273933	0.33931114	0.53439091	0.0579245872	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	0.75	107983	0.750001736	0.309483469	0.359834418	0.269876439	0.543548522	0.407662335	0.33931114	0.53439091	0.0205232784	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	margin	1	143977	1	0	0.33931114	0.33931114	0.53439091	0.53439091	0.33931114	0.53439091	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.01	1451	0.0100779986	-9.71332295e-07	0.694004135	0.00699417268	0.729841489	0.00735534148	0.33931114	0.53439091	0.354692995	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.02	2880	0.020003195	-8.67529041e-06	0.682986111	0.0136619043	0.729513889	0.0145926085	0.33931114	0.53439091	0.343674971	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.05	7202	0.0500218785	-0.000322921902	0.611496806	0.030588219	0.665787281	0.0333039305	0.33931114	0.53439091	0.272185666	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.1	14400	0.100015975	-0.0104705517	0.580347222	0.0580439931	0.641527778	0.064163026	0.33931114	0.53439091	0.241036082	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.2	28798	0.200018058	-0.153807948	0.509340926	0.101877383	0.606812973	0.121373553	0.33931114	0.53439091	0.170029786	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.3	43194	0.300006251	-0.316768924	0.454345511	0.136306493	0.584270964	0.175284941	0.33931114	0.53439091	0.115034371	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.5	71989	0.500003473	-0.606384193	0.397505174	0.198753968	0.559668838	0.279836363	0.33931114	0.53439091	0.0581940344	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	0.75	107983	0.750001736	-0.854748592	0.362686719	0.272015669	0.543465175	0.407599825	0.33931114	0.53439091	0.0233755792	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	neg_entropy	1	143977	1	-1.38620245	0.33931114	0.33931114	0.53439091	0.53439091	0.33931114	0.53439091	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.01	1448	0.0100571619	4.03691258	0.643646409	0.00647325615	0.70718232	0.0071122471	0.33931114	0.53439091	0.304335269	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.02	2880	0.020003195	3.79378181	0.644444444	0.0128909479	0.709027778	0.0141828209	0.33931114	0.53439091	0.305133304	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.05	7200	0.0500079874	3.35975933	0.585138889	0.0292616182	0.661666667	0.0330886183	0.33931114	0.53439091	0.245827749	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.1	14400	0.100015975	2.93379004	0.540138889	0.0540225175	0.639930556	0.0640032783	0.33931114	0.53439091	0.200827749	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.2	28796	0.200004167	2.35536843	0.476107793	0.0952235426	0.606577302	0.121317988	0.33931114	0.53439091	0.136796653	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.3	43194	0.300006251	1.92777285	0.438000648	0.131402932	0.581029773	0.174312564	0.33931114	0.53439091	0.0986895083	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.5	71989	0.500003473	1.26030282	0.395018683	0.197510714	0.55996055	0.279982219	0.33931114	0.53439091	0.0557075434	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	0.75	107984	0.750008682	0.575732608	0.362470366	0.271855921	0.544423248	0.408322163	0.33931114	0.53439091	0.023159226	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	distance_gap	1	143977	1	2.58220574e-06	0.33931114	0.33931114	0.53439091	0.53439091	0.33931114	0.53439091	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.01	1448	0.0100571619	4.03691258	0.643646409	0.00647325615	0.70718232	0.0071122471	0.33931114	0.53439091	0.304335269	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.79378181	0.644444444	0.0128909479	0.709027778	0.0141828209	0.33931114	0.53439091	0.305133304	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.05	7200	0.0500079874	3.35975933	0.585138889	0.0292616182	0.661666667	0.0330886183	0.33931114	0.53439091	0.245827749	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.1	14400	0.100015975	2.93379004	0.540138889	0.0540225175	0.639930556	0.0640032783	0.33931114	0.53439091	0.200827749	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.2	28796	0.200004167	2.35536843	0.476107793	0.0952235426	0.606577302	0.121317988	0.33931114	0.53439091	0.136796653	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.3	43194	0.300006251	1.92777285	0.438000648	0.131402932	0.581029773	0.174312564	0.33931114	0.53439091	0.0986895083	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.5	71991	0.500017364	1.26023148	0.3950216	0.197517659	0.559958884	0.279989165	0.33931114	0.53439091	0.0557104599	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.574177718	0.362418158	0.271814248	0.544363465	0.408273544	0.33931114	0.53439091	0.0231070184	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	posterior_nearest_agreement_gap	1	143977	1	-1.50102148	0.33931114	0.33931114	0.53439091	0.53439091	0.33931114	0.53439091	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.01	1458	0.0101266174	51	0.478737997	0.00484799656	0.561042524	0.00568146301	0.33931114	0.53439091	0.139426857	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.02	2897	0.0201212694	43	0.535036244	0.0107656084	0.597859855	0.0120296992	0.33931114	0.53439091	0.195725104	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.05	7205	0.0500427152	28	0.535322693	0.026789001	0.612491325	0.0306507289	0.33931114	0.53439091	0.196011553	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.1	14403	0.100036811	15	0.536971464	0.0537169131	0.606956884	0.0607180314	0.33931114	0.53439091	0.197660324	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.2	28796	0.200004167	3	0.507362134	0.101474541	0.596298097	0.119262104	0.33931114	0.53439091	0.168050994	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.3	43194	0.300006251	2	0.445895263	0.133771366	0.576283743	0.172888725	0.33931114	0.53439091	0.106584123	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.5	71989	0.500003473	1	0.387309172	0.193655931	0.554515273	0.277259562	0.33931114	0.53439091	0.0479980323	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	0.75	107983	0.750001736	1	0.36101979	0.270765469	0.545604401	0.409204248	0.33931114	0.53439091	0.0217086502	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_only	n_raw	1	143977	1	1	0.33931114	0.33931114	0.53439091	0.53439091	0.33931114	0.53439091	0	1	0	0
