config_name	policy	base_policy	policy_family	selection_source	scope	n_eval_contacts	top1_correct_contacts	top1_accuracy	same_cross_correct_contacts	same_cross_accuracy	pmax_threshold	n_called_contacts	called_contact_fraction	pmax_threshold_accuracy	pmax_threshold_recall	delta_top1_vs_cis_selected	target_plus_0p1_met	raw_selection_n_records	raw_selection_total_weight	raw_pair_count	eval_pair_count	raw_eval_pair_intersection_count	selected_pair_count	split_agree_pair_count	split_agree_pair_fraction	split_agree_raw_weight	split_agree_raw_weight_fraction	split_agree_eval_contacts	split_agree_eval_contact_fraction	oracle_comparable_pair_count	oracle_match_pair_count	oracle_match_pair_fraction	oracle_match_raw_weight_fraction	oracle_match_eval_contact_fraction	uses_snp_for_base_gauge	uses_snp_for_pair_selection	uses_snp_labeled_denominator_for_selection_weight	uses_charm_for_denominator_filter	eval_only_uses_snp_for_scoring	eval_only_uses_charm_shared_denominator
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_agree_margin_geom_gap	margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	46542	0.342510211	72826	0.535938477	0.9	80333	0.591183722	0.372960054	0.220487913	0	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_all_pmax_geom_gap	pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	46542	0.342510211	72826	0.535938477	0.9	80333	0.591183722	0.372960054	0.220487913	0	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_a_pmax_geom_gap	pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	46542	0.342510211	72826	0.535938477	0.9	80333	0.591183722	0.372960054	0.220487913	0	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_b_pmax_geom_gap	pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	46542	0.342510211	72826	0.535938477	0.9	80333	0.591183722	0.372960054	0.220487913	0	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_agree_pmax_geom_gap	pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	46542	0.342510211	72826	0.535938477	0.9	80333	0.591183722	0.372960054	0.220487913	0	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_all_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41442	0.304978474	69886	0.514302535	0.9	80333	0.591183722	0.321611293	0.190131361	-0.0375317364	0	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	71	0.373684211	0.39690905	0.394605733	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_a_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41443	0.304985834	69886	0.514302535	0.9	80333	0.591183722	0.321524156	0.190079847	-0.0375243772	0	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	72	0.378947368	0.399798263	0.397152004	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_b_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41445	0.305000552	69869	0.514177429	0.9	80333	0.591183722	0.321673534	0.190168157	-0.0375096589	0	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	72	0.378947368	0.403514362	0.400426832	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_agree_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41445	0.305000552	69869	0.514177429	0.9	80333	0.591183722	0.321673534	0.190168157	-0.0375096589	0	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	72	0.378947368	0.403514362	0.400426832	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_all_same_cross_distance_sum	same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41455	0.305074144	70833	0.521271664	0.9	80333	0.591183722	0.3225947	0.190712735	-0.0374360673	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_a_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41455	0.305074144	70833	0.521271664	0.9	80333	0.591183722	0.3225947	0.190712735	-0.0374360673	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_b_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41455	0.305074144	70833	0.521271664	0.9	80333	0.591183722	0.3225947	0.190712735	-0.0374360673	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127	1	0	0	1	1	1
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	raw_split_agree_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	135885	41455	0.305074144	70833	0.521271664	0.9	80333	0.591183722	0.3225947	0.190712735	-0.0374360673	0	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127	1	0	0	1	1	1
