config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr16__chrX	posterior_nearest_agreement_gap	222	0.261261261	0.531531532	0.74582372	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr17__chr18	posterior_nearest_agreement_gap	282	0.25177305	0.489361702	0.644194098	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr17__chr19	posterior_nearest_agreement_gap	426	0.600938967	0.751173709	2.97907756	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr17__chrX	posterior_nearest_agreement_gap	550	0.641818182	0.761818182	1.99361837	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr18__chr19	posterior_nearest_agreement_gap	450	0.562222222	0.671111111	1.1550389	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr18__chrX	posterior_nearest_agreement_gap	209	0.282296651	0.511961722	1.75368068	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr19__chrX	posterior_nearest_agreement_gap	143	0.195804196	0.391608392	1.64553757	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr10	posterior_nearest_agreement_gap	758	0.273087071	0.530343008	1.89241763	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr11	posterior_nearest_agreement_gap	1466	0.212141883	0.39154161	1.55375605	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr12	posterior_nearest_agreement_gap	815	0.271165644	0.527607362	1.08668806	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr13	posterior_nearest_agreement_gap	897	0.258639911	0.468227425	1.01547131	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr14	posterior_nearest_agreement_gap	607	0.289950577	0.487644152	2.25792069	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr15	posterior_nearest_agreement_gap	966	0.152173913	0.35300207	1.63592346	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr16	posterior_nearest_agreement_gap	548	0.27189781	0.49270073	1.4743784	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr17	posterior_nearest_agreement_gap	1142	0.436952715	0.647110333	1.17557547	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr18	posterior_nearest_agreement_gap	570	0.263157895	0.51754386	1.13577685	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr19	posterior_nearest_agreement_gap	347	0.268011527	0.498559078	1.14817404	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr2	posterior_nearest_agreement_gap	1440	0.472916667	0.663194444	1.16058317	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr3	posterior_nearest_agreement_gap	1036	0.215250965	0.448841699	1.20865819	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr4	posterior_nearest_agreement_gap	1167	0.476435304	0.616966581	2.12450531	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr5	posterior_nearest_agreement_gap	865	0.221965318	0.467052023	1.96086162	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr6	posterior_nearest_agreement_gap	1600	0.576875	0.691875	1.7710319	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr7	posterior_nearest_agreement_gap	778	0.275064267	0.524421594	2.39849785	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr8	posterior_nearest_agreement_gap	1480	0.164864865	0.335135135	1.5687061	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chr9	posterior_nearest_agreement_gap	1116	0.224910394	0.419354839	1.11940562	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr1__chrX	posterior_nearest_agreement_gap	1233	0.406326034	0.597729116	1.25137449	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr10	posterior_nearest_agreement_gap	664	0.277108434	0.506024096	1.29123803	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr11	posterior_nearest_agreement_gap	940	0.213829787	0.463829787	0.741154567	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr12	posterior_nearest_agreement_gap	701	0.236804565	0.519258203	0.828720179	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr13	posterior_nearest_agreement_gap	715	0.239160839	0.507692308	0.601741754	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr14	posterior_nearest_agreement_gap	635	0.234645669	0.519685039	2.17891652	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr15	posterior_nearest_agreement_gap	490	0.240816327	0.5	1.04552564	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr16	posterior_nearest_agreement_gap	1019	0.599607458	0.722276742	1.96741391	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr17	posterior_nearest_agreement_gap	653	0.306278714	0.516079632	1.68440319	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr18	posterior_nearest_agreement_gap	568	0.241197183	0.544014085	1.8344331	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr19	posterior_nearest_agreement_gap	447	0.241610738	0.494407159	1.05198072	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr3	posterior_nearest_agreement_gap	1464	0.272540984	0.408469945	2.13551469	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr4	posterior_nearest_agreement_gap	1382	0.584659913	0.743849493	1.77733032	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr5	posterior_nearest_agreement_gap	864	0.241898148	0.476851852	1.07649567	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr6	posterior_nearest_agreement_gap	1660	0.658433735	0.753614458	2.3816692	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr7	posterior_nearest_agreement_gap	1126	0.327708703	0.507104796	1.91053668	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr8	posterior_nearest_agreement_gap	1477	0.127962085	0.255247123	2.22069228	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chr9	posterior_nearest_agreement_gap	1624	0.554187192	0.642857143	1.77905048	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr2__chrX	posterior_nearest_agreement_gap	735	0.296598639	0.459863946	1.09665838	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr10	posterior_nearest_agreement_gap	665	0.282706767	0.514285714	2.14264433	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr11	posterior_nearest_agreement_gap	772	0.211139896	0.510362694	0.837033743	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr12	posterior_nearest_agreement_gap	1358	0.277614138	0.455081001	1.2166205	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr13	posterior_nearest_agreement_gap	1063	0.333019755	0.466603951	1.3955591	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr14	posterior_nearest_agreement_gap	660	0.445454545	0.577272727	1.97421169	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr15	posterior_nearest_agreement_gap	607	0.166392092	0.327841845	1.91019558	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr16	posterior_nearest_agreement_gap	340	0.229411765	0.476470588	1.38100171	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr17	posterior_nearest_agreement_gap	566	0.263250883	0.432862191	1.38653585	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr18	posterior_nearest_agreement_gap	763	0.512450852	0.636959371	1.54679681	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr19	posterior_nearest_agreement_gap	464	0.200431034	0.407327586	1.20294082	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr4	posterior_nearest_agreement_gap	870	0.279310345	0.488505747	1.54708967	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr5	posterior_nearest_agreement_gap	690	0.231884058	0.484057971	1.09685171	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr6	posterior_nearest_agreement_gap	683	0.245973646	0.527086384	0.854223027	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr7	posterior_nearest_agreement_gap	2113	0.504495977	0.668244203	1.15103839	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr8	posterior_nearest_agreement_gap	1041	0.166186359	0.34870317	0.811202346	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chr9	posterior_nearest_agreement_gap	528	0.261363636	0.517045455	0.719606093	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr3__chrX	posterior_nearest_agreement_gap	405	0.207407407	0.528395062	1.07476796	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr10	posterior_nearest_agreement_gap	1850	0.711351351	0.776756757	2.14977875	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr11	posterior_nearest_agreement_gap	649	0.25577812	0.530046225	0.573739716	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr12	posterior_nearest_agreement_gap	1104	0.115036232	0.737318841	2.94940743	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr13	posterior_nearest_agreement_gap	582	0.333333333	0.596219931	2.47662339	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr14	posterior_nearest_agreement_gap	629	0.271860095	0.491255962	0.904577276	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr15	posterior_nearest_agreement_gap	471	0.227176221	0.503184713	0.768532884	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr16	posterior_nearest_agreement_gap	568	0.339788732	0.572183099	3.67456065	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr17	posterior_nearest_agreement_gap	480	0.239583333	0.45	2.16323277	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr18	posterior_nearest_agreement_gap	424	0.297169811	0.554245283	0.63453848	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr19	posterior_nearest_agreement_gap	397	0.234256927	0.460957179	1.69106601	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr5	posterior_nearest_agreement_gap	1849	0.386695511	0.488372093	1.51241582	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr6	posterior_nearest_agreement_gap	741	0.36437247	0.577597841	1.51568246	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr7	posterior_nearest_agreement_gap	1423	0.454673226	0.629655657	2.27038874	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr8	posterior_nearest_agreement_gap	623	0.32905297	0.529695024	0.627190194	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chr9	posterior_nearest_agreement_gap	718	0.186629526	0.402506964	1.536465	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr4__chrX	posterior_nearest_agreement_gap	898	0.679287305	0.756124722	2.46942502	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr10	posterior_nearest_agreement_gap	1519	0.452271231	0.603028308	1.36819264	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr11	posterior_nearest_agreement_gap	786	0.410941476	0.638676845	2.07448664	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr12	posterior_nearest_agreement_gap	462	0.274891775	0.519480519	0.814436532	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr13	posterior_nearest_agreement_gap	641	0.326053042	0.508580343	1.0399492	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr14	posterior_nearest_agreement_gap	998	0.171342685	0.321643287	2.25818825	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr15	posterior_nearest_agreement_gap	563	0.245115453	0.46714032	0.89052875	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr16	posterior_nearest_agreement_gap	1282	0.31201248	0.489079563	2.49219362	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr17	posterior_nearest_agreement_gap	398	0.221105528	0.51758794	0.719285503	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr18	posterior_nearest_agreement_gap	1009	0.460852329	0.71258672	1.846887	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr19	posterior_nearest_agreement_gap	578	0.188581315	0.408304498	1.09555165	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr6	posterior_nearest_agreement_gap	884	0.270361991	0.514705882	1.21216465	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr7	posterior_nearest_agreement_gap	650	0.204615385	0.46	2.16023048	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr8	posterior_nearest_agreement_gap	658	0.32674772	0.521276596	0.960116314	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chr9	posterior_nearest_agreement_gap	2111	0.0800568451	0.273803884	1.8144887	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr5__chrX	posterior_nearest_agreement_gap	324	0.206790123	0.50308642	0.728522857	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr10	posterior_nearest_agreement_gap	1314	0.251902588	0.462709285	1.25662417	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr11	posterior_nearest_agreement_gap	707	0.237623762	0.468175389	1.26605342	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr12	posterior_nearest_agreement_gap	554	0.294223827	0.514440433	0.527121361	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr13	posterior_nearest_agreement_gap	861	0.457607433	0.658536585	1.81868974	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr14	posterior_nearest_agreement_gap	1449	0.41131815	0.51552795	2.14740196	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr15	posterior_nearest_agreement_gap	568	0.230633803	0.434859155	1.18320891	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr16	posterior_nearest_agreement_gap	1190	0.621848739	0.78487395	1.08847144	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr17	posterior_nearest_agreement_gap	482	0.273858921	0.468879668	1.53439937	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr18	posterior_nearest_agreement_gap	775	0.2	0.398709677	1.26345797	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr19	posterior_nearest_agreement_gap	712	0.594101124	0.706460674	1.56751995	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr7	posterior_nearest_agreement_gap	634	0.3170347	0.528391167	2.14060067	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr8	posterior_nearest_agreement_gap	586	0.274744027	0.470989761	1.49369253	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chr9	posterior_nearest_agreement_gap	896	0.229910714	0.395089286	1.28845712	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr6__chrX	posterior_nearest_agreement_gap	374	0.310160428	0.553475936	2.22046304	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr10	posterior_nearest_agreement_gap	542	0.282287823	0.540590406	0.931746947	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr11	posterior_nearest_agreement_gap	630	0.261904762	0.50952381	1.3568955	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr12	posterior_nearest_agreement_gap	980	0.254081633	0.401020408	1.21579875	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr13	posterior_nearest_agreement_gap	548	0.291970803	0.510948905	1.67634544	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr14	posterior_nearest_agreement_gap	840	0.188095238	0.358333333	1.1521971	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr15	posterior_nearest_agreement_gap	514	0.350194553	0.544747082	0.678364771	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr16	posterior_nearest_agreement_gap	339	0.233038348	0.457227139	1.62676859	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr17	posterior_nearest_agreement_gap	379	0.240105541	0.485488127	0.462689193	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr18	posterior_nearest_agreement_gap	1117	0.684870188	0.765443151	1.88051164	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr19	posterior_nearest_agreement_gap	404	0.188118812	0.408415842	0.624753901	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr8	posterior_nearest_agreement_gap	719	0.21418637	0.458970793	0.73869388	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chr9	posterior_nearest_agreement_gap	491	0.234215886	0.511201629	1.92976442	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr7__chrX	posterior_nearest_agreement_gap	350	0.262857143	0.505714286	0.767151899	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr8__chr10	posterior_nearest_agreement_gap	534	0.213483146	0.483146067	1.416908	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr8__chr11	posterior_nearest_agreement_gap	2859	0.4795383	0.794333683	2.6460909	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	chr8__chr12	posterior_nearest_agreement_gap	522	0.216475096	0.392720307	2.737285	1	0
