config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr12	posterior_nearest_agreement_gap	701	0.235378031	0.510699001	0.892810475	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr13	posterior_nearest_agreement_gap	715	0.239160839	0.492307692	0.689429745	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr14	posterior_nearest_agreement_gap	635	0.234645669	0.516535433	2.10743802	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr15	posterior_nearest_agreement_gap	490	0.253061224	0.506122449	0.997759619	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr16	posterior_nearest_agreement_gap	1019	0.614327772	0.725220805	2.05974828	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr17	posterior_nearest_agreement_gap	653	0.30474732	0.506891271	1.88750956	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr18	posterior_nearest_agreement_gap	568	0.320422535	0.536971831	0.73443866	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr19	posterior_nearest_agreement_gap	447	0.257270694	0.501118568	0.763809827	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr3	posterior_nearest_agreement_gap	1464	0.197404372	0.321038251	1.5340313	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr4	posterior_nearest_agreement_gap	1382	0.596960926	0.744573082	2.11360774	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr5	posterior_nearest_agreement_gap	864	0.258101852	0.467592593	1.6806022	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr6	posterior_nearest_agreement_gap	1660	0.653012048	0.75060241	2.68879928	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr7	posterior_nearest_agreement_gap	1126	0.330373002	0.508880995	1.43648867	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr8	posterior_nearest_agreement_gap	1477	0.580230196	0.72985782	1.86098837	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chr9	posterior_nearest_agreement_gap	1624	0.572044335	0.668103448	1.74631066	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr2__chrX	posterior_nearest_agreement_gap	735	0.379591837	0.556462585	1.51377688	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr10	posterior_nearest_agreement_gap	665	0.278195489	0.539849624	1.30003562	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr11	posterior_nearest_agreement_gap	772	0.264248705	0.5	0.633500837	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr12	posterior_nearest_agreement_gap	1358	0.307069219	0.475699558	1.3061306	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr13	posterior_nearest_agreement_gap	1063	0.525870179	0.655691439	1.0934092	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr14	posterior_nearest_agreement_gap	660	0.310606061	0.501515152	1.05817005	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr15	posterior_nearest_agreement_gap	607	0.187808896	0.369028007	1.31092185	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr16	posterior_nearest_agreement_gap	340	0.208823529	0.452941176	1.35833083	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr17	posterior_nearest_agreement_gap	566	0.35335689	0.545936396	1.1071918	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr18	posterior_nearest_agreement_gap	763	0.520314548	0.630406291	1.75861925	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr19	posterior_nearest_agreement_gap	464	0.327586207	0.530172414	0.774127064	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr4	posterior_nearest_agreement_gap	870	0.263218391	0.490804598	1.16779191	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr5	posterior_nearest_agreement_gap	690	0.213043478	0.475362319	0.790258344	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr6	posterior_nearest_agreement_gap	683	0.212298682	0.475841874	1.95742306	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr7	posterior_nearest_agreement_gap	2113	0.343587317	0.61097965	0.999220351	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr8	posterior_nearest_agreement_gap	1041	0.213256484	0.563880884	1.23412905	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chr9	posterior_nearest_agreement_gap	528	0.231060606	0.498106061	0.723193783	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr3__chrX	posterior_nearest_agreement_gap	405	0.264197531	0.52345679	0.745781053	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr10	posterior_nearest_agreement_gap	1850	0.725945946	0.795135135	2.79303705	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr11	posterior_nearest_agreement_gap	649	0.297380586	0.517719569	0.713002464	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr12	posterior_nearest_agreement_gap	1104	0.109601449	0.461050725	1.13247035	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr13	posterior_nearest_agreement_gap	582	0.324742268	0.589347079	1.40152987	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr14	posterior_nearest_agreement_gap	629	0.308426073	0.53418124	0.861035635	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr15	posterior_nearest_agreement_gap	471	0.267515924	0.535031847	0.887936921	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr16	posterior_nearest_agreement_gap	568	0.338028169	0.566901408	2.44061143	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr17	posterior_nearest_agreement_gap	480	0.33125	0.547916667	1.07106115	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr18	posterior_nearest_agreement_gap	424	0.25	0.466981132	1.26237188	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr19	posterior_nearest_agreement_gap	397	0.312342569	0.564231738	0.622619444	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr5	posterior_nearest_agreement_gap	1849	0.62844781	0.722011898	2.227256	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr6	posterior_nearest_agreement_gap	741	0.365721997	0.585695007	2.14783413	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr7	posterior_nearest_agreement_gap	1423	0.422347154	0.542515812	1.99021688	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr8	posterior_nearest_agreement_gap	623	0.276083467	0.534510433	0.965779396	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chr9	posterior_nearest_agreement_gap	718	0.222841226	0.537604457	1.02144207	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr4__chrX	posterior_nearest_agreement_gap	898	0.619153675	0.703786192	3.05914154	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr10	posterior_nearest_agreement_gap	1519	0.247531271	0.496379197	1.06652095	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr11	posterior_nearest_agreement_gap	786	0.349872774	0.56870229	1.56526612	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr12	posterior_nearest_agreement_gap	462	0.266233766	0.512987013	1.13020812	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr13	posterior_nearest_agreement_gap	641	0.321372855	0.51950078	1.29418071	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr14	posterior_nearest_agreement_gap	998	0.269539078	0.419839679	1.32329391	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr15	posterior_nearest_agreement_gap	563	0.236234458	0.460035524	0.974593029	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr16	posterior_nearest_agreement_gap	1282	0.502340094	0.656786271	1.09563222	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr17	posterior_nearest_agreement_gap	398	0.256281407	0.502512563	1.31677813	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr18	posterior_nearest_agreement_gap	1009	0.418235877	0.708622398	1.53907677	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr19	posterior_nearest_agreement_gap	578	0.19550173	0.39100346	0.788559279	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr6	posterior_nearest_agreement_gap	884	0.254524887	0.503393665	0.667036012	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr7	posterior_nearest_agreement_gap	650	0.229230769	0.5	1.4123525	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr8	posterior_nearest_agreement_gap	658	0.276595745	0.521276596	1.29455388	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chr9	posterior_nearest_agreement_gap	2111	0.187115111	0.277593558	1.4911484	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr5__chrX	posterior_nearest_agreement_gap	324	0.219135802	0.472222222	1.0651542	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr10	posterior_nearest_agreement_gap	1314	0.268645358	0.416286149	1.37040021	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr11	posterior_nearest_agreement_gap	707	0.285714286	0.561527581	1.02345806	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr12	posterior_nearest_agreement_gap	554	0.272563177	0.519855596	0.773655125	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr13	posterior_nearest_agreement_gap	861	0.459930314	0.650406504	1.40713565	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr14	posterior_nearest_agreement_gap	1449	0.406487233	0.516908213	2.58038651	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr15	posterior_nearest_agreement_gap	568	0.232394366	0.443661972	0.836931353	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr16	posterior_nearest_agreement_gap	1190	0.578991597	0.78487395	1.07946963	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr17	posterior_nearest_agreement_gap	482	0.271784232	0.460580913	1.00957374	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr18	posterior_nearest_agreement_gap	775	0.300645161	0.589677419	0.976930663	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr19	posterior_nearest_agreement_gap	712	0.605337079	0.713483146	0.998120869	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr7	posterior_nearest_agreement_gap	634	0.30126183	0.529968454	1.41905935	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr8	posterior_nearest_agreement_gap	586	0.226962457	0.489761092	1.14546495	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chr9	posterior_nearest_agreement_gap	896	0.200892857	0.339285714	1.71917689	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr6__chrX	posterior_nearest_agreement_gap	374	0.302139037	0.553475936	1.78336981	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr10	posterior_nearest_agreement_gap	542	0.265682657	0.511070111	0.50793747	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr11	posterior_nearest_agreement_gap	630	0.268253968	0.50952381	1.57330263	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr12	posterior_nearest_agreement_gap	980	0.17755102	0.387755102	1.56550868	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr13	posterior_nearest_agreement_gap	548	0.266423358	0.501824818	0.888690406	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr14	posterior_nearest_agreement_gap	840	0.205952381	0.373809524	1.59561533	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr15	posterior_nearest_agreement_gap	514	0.215953307	0.451361868	0.656455192	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr16	posterior_nearest_agreement_gap	339	0.268436578	0.560471976	0.824744764	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr17	posterior_nearest_agreement_gap	379	0.221635884	0.424802111	1.00493588	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr18	posterior_nearest_agreement_gap	1117	0.659803044	0.747538048	1.87399923	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr19	posterior_nearest_agreement_gap	404	0.175742574	0.438118812	0.944961132	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr8	posterior_nearest_agreement_gap	719	0.171070932	0.506258693	1.02645434	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chr9	posterior_nearest_agreement_gap	491	0.234215886	0.511201629	2.23007514	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr7__chrX	posterior_nearest_agreement_gap	350	0.274285714	0.5	1.15327319	1	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	chr8__chr10	posterior_nearest_agreement_gap	534	0.219101124	0.479400749	0.841809822	1	0
