config_name	policy	chrom1	chrom2	all_score0	all_score1	all_score2	all_score3	split_a_score0	split_a_score1	split_a_score2	split_a_score3	split_b_score0	split_b_score1	split_b_score2	split_b_score3	all_selected_swap_code	split_a_selected_swap_code	split_b_selected_swap_code	split_agree
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr14	3150.18921	0	0	0	1578.8132	0	0	0	1571.37601	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr15	7331.69714	0	0	0	3475.8096	0	0	0	3855.88755	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr16	4719.52358	2.38964752	0	1.46722961	2120.8236	0.9030031	0	0.183782877	2598.69998	1.48664442	0	1.28344674	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr17	7011.84971	0	0	0	3626.22863	0	0	0	3385.62108	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr18	1577.49282	0	0	0	829.990069	0	0	0	747.502752	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chr19	993.097698	0	0	0	509.949496	0	0	0	483.148201	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr10	chrX	2055.33532	0	0	0	1096.55913	0	0	0	958.776194	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr12	3142.29422	0	0	0	1576.49375	0	0	0	1565.80047	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr13	5693.06416	0	0	3.56666257	2842.89112	0	0	2.59745247	2850.17304	0	0	0.969210101	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr14	4492.73188	31.9918498	0	0	2331.06559	16.3525048	0	0	2161.66629	15.639345	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr15	2685.7176	0	0	0	1347.16612	0	0	0	1338.55149	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr16	1155.13554	0	0	0	585.616528	0	0	0	569.519008	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr17	1529.88879	0	0	0	748.478964	0	0	0	781.409823	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr18	1619.15859	0	0	0	856.043542	0	0	0	763.115051	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chr19	2349.39017	8.49225751	0	11.5258969	1184.64218	4.14873159	0	6.2350096	1164.74799	4.34352592	0	5.29088732	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr11	chrX	15876.9127	0	0.649703022	0	8382.65587	0	0.290718444	0	7494.25687	0	0.358984577	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr13	10363.9002	3.95569442	4.89900654	6.58109365	4956.9947	0.243043148	0.993313425	3.74492514	5406.90548	3.71265128	3.90569311	2.83616851	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr14	1347.47833	0	0	0	661.506895	0	0	0	685.971434	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr15	5619.38766	0	0.214669896	3.64098851	2986.45867	0	0.105746712	1.02092266	2632.92899	0	0.108923184	2.62006586	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr16	1532.54911	0	0	0	812.348855	0	0	0	720.200256	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr17	4633.84305	0	0	2.51901595	2311.02141	0	0	0.644046154	2322.82165	0	0	1.87496979	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr18	2281.0551	0	0	0	1020.32818	0	0	0	1260.72692	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chr19	3250.26779	0.487734523	0	1.21264172	1219.52938	0	0	1.08581219	2030.73841	0.487734523	0	0.126829524	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr12	chrX	1658.41343	0	0	0	851.170653	0	0	0	807.24278	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr14	4134.86581	0.680740017	0	0	1986.48392	0	0	0	2148.3819	0.680740017	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr15	1176.99305	0	0.330425502	0	594.435546	0	0.0178239813	0	582.557507	0	0.31260152	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr16	4572.34409	0	0	1.08493764	2325.21016	0	0	0.455458699	2247.13394	0	0	0.629478946	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr17	6295.13918	0	0	0	3228.2293	0	0	0	3066.90989	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr18	4949.45954	0	0	0	2230.47889	0	0	0	2718.98066	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chr19	5259.25398	14.3724549	0	19.3879614	2354.13151	6.50401386	0	9.7562544	2905.12247	7.86844104	0	9.63170702	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr13	chrX	2261.59192	0	0	0	1191.96307	0	0	0	1069.62886	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chr15	1927.55145	0	0	0	951.823278	0	0	0	975.728168	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chr16	2113.39862	0	0	0	1061.54178	0	0	0	1051.85684	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chr17	1025.77448	0	0	0	510.489278	0	0	0	515.285202	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chr18	2900.11982	0	3.78438445	0	1265.05848	0	1.36836057	0	1635.06134	0	2.41602388	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chr19	1192.68917	1.57598815	1.23841482	9.85900827	644.242468	0.200544659	0.437911765	4.19160843	548.446701	1.3754435	0.800503059	5.66739984	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr14	chrX	1314.63429	0	0	0	668.104239	0	0	0	646.530054	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr15	chr16	890.561472	0	0	0	489.951189	0	0	0	400.610283	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr15	chr17	3262.79497	0	2.08122033	5.4179682	1666.09017	0	2.03171377	2.59803271	1596.7048	0	0.0495065585	2.81993549	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr15	chr18	9564.88951	0	0	0	4560.29247	0	0	0	5004.59704	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr15	chr19	1777.9248	0	4.66509521	0	862.693876	0	3.39042807	0	915.230925	0	1.27466715	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr15	chrX	1217.44685	0	0	0	620.825897	0	0	0	596.620954	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr16	chr17	1643.92775	0	0	0	800.107293	0	0	0	843.820457	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr16	chr18	6705.66288	0	0	0	3099.213	0	0	0	3606.44988	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr16	chr19	3778.72739	3.94083137	0	0	1796.27442	1.74480703	0	0	1982.45297	2.19602434	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr16	chrX	1022.47404	0	0	0	489.626362	0	0	0	532.847682	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr17	chr18	824.791429	0	0	0	451.855296	0	0	0	372.936133	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr17	chr19	2622.04344	0	0	0.0227975772	1201.28991	0	0	0	1420.75353	0	0	0.0227975772	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr17	chrX	4330.67391	0	0	0	1893.53629	0	0	0	2437.13762	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr18	chr19	1534.68464	3.79019129	0	0.798284022	727.348152	2.99987254	0	0.12668631	807.336486	0.790318751	0	0.671597713	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr18	chrX	815.972066	0	0	0	407.880822	0	0	0	408.091244	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr19	chrX	806.142029	0	0	0	376.475851	0	0	0	429.666177	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr10	2361.62803	0	0	0	1189.51895	0	0	0	1172.10909	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr11	3490.30808	0.238038467	0	0.22578067	1673.75702	0.225199143	0	0.0686499205	1816.55105	0.0128393243	0	0.15713075	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr12	2550.60312	0	0	0	1262.81802	0	0	0	1287.7851	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr13	4570.59026	0.133866536	0	0.195386834	2275.90517	0.133866536	0	0.0292701443	2294.68508	0	0	0.16611669	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr14	2054.13638	0	0	0	1025.34647	0	0	0	1028.78991	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr15	1363.16116	0	0	0	650.714324	0	0	0	712.446839	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr16	9001.01863	0	0	0	4464.35302	0	0	0	4536.66561	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr17	5832.4828	0	0.0502786832	0	2786.45077	0	0	0	3046.03203	0	0.0502786832	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr18	2733.66916	0	0	0	1352.07801	0	0	0	1381.59115	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr19	1873.37334	0.482024343	0	0.304071621	965.72354	0.293417196	0	0.304071621	907.6498	0.188607147	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr3	11307.6824	0	0	0	5436.83348	0	0	0	5870.84891	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr4	12398.3529	0	0.466632967	0	6160.69408	0	0.466632967	0	6237.65881	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr5	4269.25699	0	0	0	2151.87518	0	0	0	2117.38181	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr6	12427.8841	0.176743966	0	0	6409.86616	0.176743966	0	0	6018.01798	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr7	5393.67534	0	0.0609521861	0	2689.16354	0	0	0	2704.5118	0	0.0609521861	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr8	8431.79667	0	0	1.54964707	4034.7326	0	0	0.992797001	4397.06407	0	0	0.556850067	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chr9	8825.96368	1.53648042	0	1.22631001	4305.37897	0.724422428	0	0.527829005	4520.58471	0.812057988	0	0.698481009	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr2	chrX	6809.73717	0	0	0	3318.13282	0	0	0	3491.60435	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr10	3644.67372	0	0	0	1755.75567	0	0	0	1888.91805	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr11	3179.61226	0	0	0	1562.97203	0	0	0	1616.64022	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr12	5646.69148	4.2860311	0	4.30915455	3166.30542	1.35093495	0	3.71022833	2480.38606	2.93509614	0	0.598926226	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr13	6946.08086	4.11884314	0	0	3445.46963	2.49353798	0	0	3500.61124	1.62530516	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr14	2517.84606	0.0958295462	0	0	1173.35038	0.080031927	0	0	1344.49568	0.0157976192	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr15	2091.76785	0.225669672	0	0.747473792	1049.68049	0.225669672	0	0.248111079	1042.08737	0	0	0.499362713	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr16	3115.86436	0	0	0	1641.87179	0	0	0	1473.99257	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr17	2040.38947	0	0	0	1005.66126	0	0	0	1034.72821	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr18	4863.37481	0	0	0	2475.80297	0	0	0	2387.57184	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr19	1783.59477	0	0	0	1011.96289	0	0	0	771.63189	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr4	4422.10167	0	0	0	2193.74678	0	0	0	2228.35489	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr5	2022.97004	0	0	0	1004.62685	0	0	0	1018.34319	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr6	4116.59442	0	0	0	2026.50388	0	0	0	2090.09054	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr7	8489.64492	0	1.18010195	1.09348053	4266.88712	0	0.977737221	1.09348053	4222.75779	0	0.202364727	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr8	4338.74382	0	0	0.31753951	1933.73389	0	0	0.31753951	2405.00993	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chr9	1668.92806	0	0	0	855.638412	0	0	0	813.289645	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr3	chrX	3534.85432	0	0	0	1789.37649	0	0	0	1745.47783	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr10	9673.15922	0	5.42210829	0	4774.78519	0	3.44722226	0	4898.37403	0	1.97488603	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr11	2799.89186	0	0	0	1472.85597	0	0	0	1327.03589	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr12	4133.20056	0	0.0686054726	0	2141.72253	0	0.0686054726	0	1991.47803	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr13	3511.81739	0	0	0	1801.0328	0	0	0	1710.78458	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr14	3462.0655	0	0	0	1734.94749	0	0	0	1727.11801	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr15	2039.40065	0	0	0	1031.02119	0	0	0	1008.37947	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr16	2961.43686	0	0	0	1480.0908	0	0	0	1481.34606	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr17	1516.00197	0	0	0	732.17517	0	0	0	783.8268	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr18	1561.48234	0	0	0	768.277881	0	0	0	793.204459	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr19	1916.12196	3.82470785	0	4.52184798	959.991987	2.02512111	0	2.67155642	956.129973	1.79958674	0	1.85029155	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr5	11019.3951	0	2.96317103	0.0281170697	5442.72286	0	0.806286715	0.0281170697	5576.67224	0	2.15688432	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr6	2891.8134	0	0	0	1442.7424	0	0	0	1449.071	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr7	9105.68422	0	0.677878847	0	4377.05861	0	0.38198878	0	4728.62561	0	0.295890067	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr8	2364.07195	0	0	0	1189.97511	0	0	0	1174.09684	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chr9	4477.16239	0	0	0	2225.7336	0	0	0	2251.42879	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr4	chrX	8352.08831	0	0	0	3790.83473	0	0	0	4561.25358	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr10	6377.22466	0	0	0.743529017	3049.52527	0	0	0	3327.69939	0	0	0.743529017	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr11	6342.79036	0	0	0	3187.51476	0	0	0	3155.27561	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr12	1904.50495	0	0	0	908.249053	0	0	0	996.255893	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr13	2829.2706	0	0	0	1390.44739	0	0	0	1438.82321	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr14	4232.37902	0	0	0	2155.56046	0	0	0	2076.81856	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr15	2350.25632	0	0	0	1147.12267	0	0	0	1203.13364	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr16	5014.48571	0.214335936	0	0.331884597	2637.81728	0	0	0.258723424	2376.66843	0.214335936	0	0.0731611728	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr17	1934.33656	0	0	0	970.395299	0	0	0	963.941263	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr18	5428.59901	0	0	0.740086639	2681.18778	0	0	0.480010647	2747.41123	0	0	0.260075992	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr19	2028.55685	0.685017507	0.128861403	3.75046484	963.27503	0.685017507	0.128861403	1.96139141	1065.28182	0	0	1.78907343	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr6	2477.37885	0	0	0	1290.20111	0	0	0	1187.17774	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr7	1670.93856	0	0	0	827.200626	0	0	0	843.737936	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr8	2998.38368	0	0	0	1450.88306	0	0	0	1547.50061	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chr9	20165.4406	0	0	0	10731.6309	0	0	0	9433.80976	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr5	chrX	3119.34664	0	0	0	1641.02338	0	0	0	1478.32327	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr10	7791.52362	0	0	0	4083.8174	0	0	0	3707.70622	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr11	2116.18375	0.0838969683	0	0	1059.38448	0	0	0	1056.79927	0.0838969683	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr12	2181.61844	0	0	0	1045.845	0	0	0	1135.77344	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr13	3561.81971	0	0	0	1680.4744	0	0	0	1881.34531	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr14	14380.883	0	0	0	7386.26239	0	0	0	6994.62058	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr15	2740.2709	0	0	0	1388.69302	0	0	0	1351.57788	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr16	6338.30971	0	0.377024558	0	3076.53431	0	0.0919318909	0	3261.7754	0	0.285092667	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr17	3638.57104	0	0	0	1810.11419	0	0	0	1828.45685	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr18	3564.93644	0	0	1.43427415	1811.85217	0	0	1.43427415	1753.08427	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr19	3096.92396	0.140346388	0	0	1707.31339	0	0	0	1389.61057	0.140346388	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr7	2897.94011	0	0	0	1409.33965	0	0	0	1488.60046	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr8	3042.20705	0	0	0	1604.17711	0	0	0	1438.02994	0	0	0	0	0	0	1
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	chr6	chr9	2431.20944	0	0	15.6994762	1216.75547	0	0	4.9649975	1214.45397	0	0	10.7344787	0	0	0	1
