key	value
copytrack_scope	same_chrom_adjacent_beads
copytrack_vector_definition	copy1_minus_copy0
copytrack_uses_phase_labels	0
copytrack_uses_charm_or_reference	0
chr_sep_unit	0
lambda_chr_sep	0
relax_step	0.0120000001
relax_steps	1
temperature_start	1
temperature_end	1
rho_train_start	1
rho_train_end	1
enable_repulsion	1
repulsion_mode	2
repulsion_blocking_mode	current_edge_blocking
repulsion_multiplier	1
k_rel_rep_effective	0.0500000007
write_raw_posterior	0
output_bpair_posterior	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.bpair_posterior.tsv
output_coords	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.coords.tsv
output_coords_gz	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.coords.tsv.gz
output_loop_diag	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.loop_diag.tsv
output_force_class_diag	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.force_class_diag.tsv
output_sep_diag	/tmp/hk_blind_test_res_021_smoke/021-smoke-p9016_trans_chr_pair_prior_1m/work_outputs/p9016_pcgamma1_prior0p75_sep_off/p9016_pcgamma1_prior0p75_sep_off/p9016_full.sep_diag.tsv
status	OK
final_mean_entropy	1.32029605
final_mean_pU	0.95239228
final_mean_sep	1.00237644
final_min_sep	1.00231004
final_max_sep	1.00245476
final_sum_wedge_k	0
last_training_sum_wedge_k	0
final_refreshed_sum_wedge_k	0
final_refreshed_n_wedges	0
final_mean_rho_train_bpair	0
final_min_rho_train_bpair	0
final_max_rho_train_bpair	0
final_contact_energy	0
final_repulsion_energy	0.503772736
final_backbone_energy	227.281113
final_sep_energy	0
final_sep_force_l1	0
final_copytrack_energy	0
final_copytrack_force_l1	0
n_copytrack_nonfinite_step	0
posterior_refreshed_after_final_relax	1
posterior_refresh_temperature	1
posterior_refresh_prior_mode	blind_posterior_chrom_pair
posterior_refresh_mean_kl	3.6700295740599854e-05
posterior_refresh_top_state_switch_frac	0
posterior_refresh_mean_pU_before	0.954255044
posterior_refresh_mean_pU_after	0.95239228
n_bad_iter	0
n_relax_nonfinite_iter	0
n_coord_nonfinite	0
