source	scope	copy_swap_policy	n_eval_contacts	top1_correct_contacts	top1_accuracy	same_cross_correct_contacts	same_cross_accuracy	pmax_threshold	n_called_contacts	called_contact_fraction	pmax_threshold_correct_contacts	pmax_threshold_accuracy	pmax_threshold_recall	pmax_threshold_same_cross_correct_contacts	pmax_threshold_same_cross_accuracy	pmax_threshold_same_cross_recall
charm3dg_uniform_prior_fdg	chr15_cis	charm3dg_reference_copy_labels	10256	2156	0.21021840873634945	10146	0.9892745709828393	0.9	3002	0.29270670826833073	27	0.00899400399733511	0.0026326053042121686	2978	0.9920053297801465	0.2903666146645866
charm3dg_uniform_prior_fdg	chr16_cis	charm3dg_reference_copy_labels	9441	2098	0.2222222222222222	9300	0.9850651414045122	0.9	2533	0.2682978498040462	16	0.006316620607974733	0.0016947357271475479	2490	0.983024082116068	0.26374324753733713
charm3dg_uniform_prior_fdg	chr17_cis	charm3dg_reference_copy_labels	8275	1750	0.21148036253776434	8155	0.9854984894259818	0.9	2439	0.2947432024169184	18	0.007380073800738007	0.002175226586102719	2404	0.985649856498565	0.29051359516616315
charm3dg_uniform_prior_fdg	chr18_cis	charm3dg_reference_copy_labels	10272	1977	0.19246495327102803	10150	0.9881230529595015	0.9	3042	0.29614485981308414	12	0.0039447731755424065	0.0011682242990654205	3015	0.9911242603550295	0.2935163551401869
charm3dg_uniform_prior_fdg	chr19_cis	charm3dg_reference_copy_labels	5079	1288	0.2535932270131916	5009	0.986217759401457	0.9	809	0.15928332348887575	4	0.004944375772558714	0.0007875566056310297	802	0.9913473423980222	0.15790509942902145
charm3dg_uniform_prior_fdg	chrX_cis	charm3dg_reference_copy_labels	6522	1393	0.21358478994173566	6406	0.9822140447715425	0.9	1967	0.30159460288255135	28	0.014234875444839857	0.004293161606869059	1920	0.9761057447890188	0.29438822447102114
reconstruction_posterior	genome_all	per_chrom_cis_distance_spearman_fixed	410016	161618	0.39417486146882075	330079	0.8050393155389058	0.9	143755	0.3506082689456021	49871	0.34691662898681785	0.1216318387575119	104209	0.7249069597579214	0.2541583743073441
reconstruction_posterior	genome_cis	per_chrom_cis_distance_spearman_fixed	265206	125002	0.47133926080103766	252999	0.9539716296011402	0.9	65296	0.24620860764839408	30012	0.45962999264886056	0.11316486052351757	61575	0.9430133545699584	0.2321780050225108
reconstruction_posterior	genome_trans	per_chrom_cis_distance_spearman_fixed	144810	36616	0.2528554657827498	77080	0.5322836820661556	0.9	78459	0.5418065050756163	19859	0.25311309091372564	0.13713831917685243	42634	0.5433920901362496	0.29441336924245565
reconstruction_posterior	chr1_cis	per_chrom_cis_distance_spearman_fixed	22915	11427	0.49866899410866244	22444	0.9794457778747545	0.9	4114	0.17953305694959634	2195	0.533543996110841	0.09578878463888282	3997	0.9715605250364608	0.17442723107135064
reconstruction_posterior	chr2_cis	per_chrom_cis_distance_spearman_fixed	17189	7994	0.46506486706614697	16884	0.9822560940136134	0.9	4160	0.242015242306126	1631	0.3920673076923077	0.09488626447146431	4066	0.9774038461538461	0.23654662865786258
reconstruction_posterior	chr3_cis	per_chrom_cis_distance_spearman_fixed	17468	9061	0.5187199450423632	16900	0.9674833982138769	0.9	3784	0.21662468513853905	2013	0.5319767441860465	0.11523929471032746	3588	0.9482029598308668	0.2054041676207923
reconstruction_posterior	chr4_cis	per_chrom_cis_distance_spearman_fixed	15888	7505	0.47236908358509566	15664	0.9859013091641491	0.9	3184	0.20040281973816718	1452	0.45603015075376885	0.09138972809667674	3139	0.9858668341708543	0.19757049345417926
reconstruction_posterior	chr5_cis	per_chrom_cis_distance_spearman_fixed	17244	7542	0.4373695198329854	15472	0.8972396195778242	0.9	3495	0.20267919276270008	1415	0.40486409155937053	0.0820575272558571	3021	0.8643776824034335	0.17519137091162143
reconstruction_posterior	chr6_cis	per_chrom_cis_distance_spearman_fixed	16424	7049	0.429188991719435	16152	0.9834388699464198	0.9	4178	0.25438382854359476	1383	0.3310196266156056	0.08420603994154895	4106	0.9827668741024413	0.25
reconstruction_posterior	chr7_cis	per_chrom_cis_distance_spearman_fixed	15809	7578	0.47934720728698843	14806	0.9365551268264912	0.9	4024	0.25453855398823455	2072	0.5149105367793241	0.13106458346511482	3605	0.8958747514910537	0.22803466379910178
reconstruction_posterior	chr8_cis	per_chrom_cis_distance_spearman_fixed	14409	6997	0.4855992782288847	14213	0.986397390519814	0.9	2661	0.18467624401415783	1266	0.47576099210823	0.08786175307099729	2616	0.9830890642615558	0.18155319591921715
reconstruction_posterior	chr9_cis	per_chrom_cis_distance_spearman_fixed	13531	5468	0.40410908284679625	11097	0.820116768901042	0.9	3356	0.24802305816273743	1466	0.4368295589988081	0.10834380311876432	2839	0.8459475566150179	0.20981450003695218
reconstruction_posterior	chr10_cis	per_chrom_cis_distance_spearman_fixed	15252	7671	0.5029504327301337	15003	0.9836742722265932	0.9	4383	0.2873721479150275	2356	0.5375313712069358	0.15447154471544716	4322	0.9860825918320785	0.2833726724364018
reconstruction_posterior	chr11_cis	per_chrom_cis_distance_spearman_fixed	13376	6460	0.48295454545454547	13194	0.9863935406698564	0.9	4614	0.3449461722488038	2233	0.48396185522323365	0.1669407894736842	4549	0.9859124403987863	0.3400867224880383
reconstruction_posterior	chr12_cis	per_chrom_cis_distance_spearman_fixed	11469	5056	0.44084052663702156	10111	0.8815938617141861	0.9	2839	0.2475368384340396	1009	0.35540683339203943	0.08797628389571889	2259	0.7957027122226136	0.1969657337169762
reconstruction_posterior	chr13_cis	per_chrom_cis_distance_spearman_fixed	12549	6185	0.49286795760618374	12314	0.9812734082397003	0.9	2863	0.22814566897760777	1517	0.5298637792525324	0.12088612638457248	2820	0.9849807893817674	0.2247191011235955
reconstruction_posterior	chr14_cis	per_chrom_cis_distance_spearman_fixed	11838	5761	0.48665315087007943	11421	0.96477445514445	0.9	4180	0.3531001858422031	2024	0.4842105263157895	0.17097482682885623	4033	0.9648325358851675	0.3406825477276567
reconstruction_posterior	chr15_cis	per_chrom_cis_distance_spearman_fixed	10256	4190	0.4085413416536661	8562	0.8348283931357254	0.9	3384	0.3299531981279251	1279	0.37795508274231676	0.12470748829953199	2799	0.8271276595744681	0.27291341653666146
reconstruction_posterior	chr16_cis	per_chrom_cis_distance_spearman_fixed	9441	4794	0.507785192246584	9300	0.9850651414045122	0.9	1291	0.13674398898421777	728	0.5639039504260264	0.07711047558521343	1273	0.9860573199070488	0.1348374112911768
reconstruction_posterior	chr17_cis	per_chrom_cis_distance_spearman_fixed	8275	3943	0.47649546827794564	7948	0.9604833836858006	0.9	3930	0.47492447129909365	1814	0.46157760814249366	0.219214501510574	3765	0.9580152671755725	0.45498489425981875
reconstruction_posterior	chr18_cis	per_chrom_cis_distance_spearman_fixed	10272	4470	0.4351635514018692	10139	0.9870521806853583	0.9	2242	0.2182632398753894	752	0.33541480820695807	0.07320872274143302	2220	0.9901873327386262	0.2161214953271028
reconstruction_posterior	chr19_cis	per_chrom_cis_distance_spearman_fixed	5079	2542	0.5004922228785194	4969	0.9783421933451467	0.9	1523	0.29986217759401457	802	0.5265922521339461	0.15790509942902145	1496	0.9822718319107026	0.2945461705060051
reconstruction_posterior	chrX_cis	per_chrom_cis_distance_spearman_fixed	6522	3309	0.5073597056117756	6406	0.9822140447715425	0.9	1091	0.16727997546764797	605	0.5545371219065078	0.09276295614842073	1062	0.9734188817598534	0.16283348666053357
reconstruction_posterior	genome_all	whole_chrom_snp_cis_top1_oracle_eval_only	410016	172681	0.4211567353469133	328088	0.8001834074767814	0.9	143755	0.3506082689456021	57528	0.4001808632743209	0.14030671973776634	103042	0.716788981252826	0.251312143916335
reconstruction_posterior	genome_cis	whole_chrom_snp_cis_top1_oracle_eval_only	265206	131651	0.4964103376243373	253029	0.9540847492138187	0.9	65296	0.24620860764839408	33777	0.5172904925263416	0.12736137191466257	61575	0.9430133545699584	0.2321780050225108
reconstruction_posterior	genome_trans	whole_chrom_snp_cis_top1_oracle_eval_only	144810	41030	0.2833367861335543	75059	0.5183274635729577	0.9	78459	0.5418065050756163	23751	0.3027186173670325	0.16401491609695462	41467	0.5285180795064939	0.28635453352669016
reconstruction_posterior	chr1_cis	whole_chrom_snp_cis_top1_oracle_eval_only	22915	11427	0.49866899410866244	22444	0.9794457778747545	0.9	4114	0.17953305694959634	2195	0.533543996110841	0.09578878463888282	3997	0.9715605250364608	0.17442723107135064
reconstruction_posterior	chr2_cis	whole_chrom_snp_cis_top1_oracle_eval_only	17189	9024	0.5249869102332887	16884	0.9822560940136134	0.9	4160	0.242015242306126	2435	0.5853365384615384	0.14166036418639827	4066	0.9774038461538461	0.23654662865786258
reconstruction_posterior	chr3_cis	whole_chrom_snp_cis_top1_oracle_eval_only	17468	9061	0.5187199450423632	16900	0.9674833982138769	0.9	3784	0.21662468513853905	2013	0.5319767441860465	0.11523929471032746	3588	0.9482029598308668	0.2054041676207923
reconstruction_posterior	chr4_cis	whole_chrom_snp_cis_top1_oracle_eval_only	15888	8141	0.5123992950654582	15664	0.9859013091641491	0.9	3184	0.20040281973816718	1687	0.5298366834170855	0.10618076535750252	3139	0.9858668341708543	0.19757049345417926
reconstruction_posterior	chr5_cis	whole_chrom_snp_cis_top1_oracle_eval_only	17244	8012	0.4646253769427047	15488	0.8981674785432614	0.9	3495	0.20267919276270008	1606	0.45951359084406296	0.09313384365576433	3021	0.8643776824034335	0.17519137091162143
reconstruction_posterior	chr6_cis	whole_chrom_snp_cis_top1_oracle_eval_only	16424	9236	0.5623477837311252	16152	0.9834388699464198	0.9	4178	0.25438382854359476	2723	0.6517472474868358	0.16579396005845104	4106	0.9827668741024413	0.25
reconstruction_posterior	chr7_cis	whole_chrom_snp_cis_top1_oracle_eval_only	15809	7578	0.47934720728698843	14806	0.9365551268264912	0.9	4024	0.25453855398823455	2072	0.5149105367793241	0.13106458346511482	3605	0.8958747514910537	0.22803466379910178
reconstruction_posterior	chr8_cis	whole_chrom_snp_cis_top1_oracle_eval_only	14409	7289	0.5058643903116108	14213	0.986397390519814	0.9	2661	0.18467624401415783	1350	0.5073280721533259	0.09369144284821987	2616	0.9830890642615558	0.18155319591921715
reconstruction_posterior	chr9_cis	whole_chrom_snp_cis_top1_oracle_eval_only	13531	5675	0.41940728697066	11080	0.8188603946493238	0.9	3356	0.24802305816273743	1373	0.40911799761620976	0.10147069691818786	2839	0.8459475566150179	0.20981450003695218
reconstruction_posterior	chr10_cis	whole_chrom_snp_cis_top1_oracle_eval_only	15252	7671	0.5029504327301337	15003	0.9836742722265932	0.9	4383	0.2873721479150275	2356	0.5375313712069358	0.15447154471544716	4322	0.9860825918320785	0.2833726724364018
reconstruction_posterior	chr11_cis	whole_chrom_snp_cis_top1_oracle_eval_only	13376	6763	0.505607057416268	13194	0.9863935406698564	0.9	4614	0.3449461722488038	2316	0.5019505851755527	0.17314593301435408	4549	0.9859124403987863	0.3400867224880383
reconstruction_posterior	chr12_cis	whole_chrom_snp_cis_top1_oracle_eval_only	11469	5154	0.4493852995030081	10115	0.8819426279536141	0.9	2839	0.2475368384340396	1250	0.44029587883057414	0.1089894498212573	2259	0.7957027122226136	0.1969657337169762
reconstruction_posterior	chr13_cis	whole_chrom_snp_cis_top1_oracle_eval_only	12549	6187	0.4930273328552076	12314	0.9812734082397003	0.9	2863	0.22814566897760777	1303	0.45511701012923506	0.10383297473902303	2820	0.9849807893817674	0.2247191011235955
reconstruction_posterior	chr14_cis	whole_chrom_snp_cis_top1_oracle_eval_only	11838	5761	0.48665315087007943	11421	0.96477445514445	0.9	4180	0.3531001858422031	2024	0.4842105263157895	0.17097482682885623	4033	0.9648325358851675	0.3406825477276567
reconstruction_posterior	chr15_cis	whole_chrom_snp_cis_top1_oracle_eval_only	10256	4359	0.4250195007800312	8589	0.8374609984399376	0.9	3384	0.3299531981279251	1520	0.4491725768321513	0.1482059282371295	2799	0.8271276595744681	0.27291341653666146
reconstruction_posterior	chr16_cis	whole_chrom_snp_cis_top1_oracle_eval_only	9441	4794	0.507785192246584	9300	0.9850651414045122	0.9	1291	0.13674398898421777	728	0.5639039504260264	0.07711047558521343	1273	0.9860573199070488	0.1348374112911768
reconstruction_posterior	chr17_cis	whole_chrom_snp_cis_top1_oracle_eval_only	8275	4009	0.4844712990936556	7948	0.9604833836858006	0.9	3930	0.47492447129909365	1951	0.4964376590330789	0.23577039274924472	3765	0.9580152671755725	0.45498489425981875
reconstruction_posterior	chr18_cis	whole_chrom_snp_cis_top1_oracle_eval_only	10272	5659	0.5509151090342679	10139	0.9870521806853583	0.9	2242	0.2182632398753894	1468	0.6547725245316681	0.14291277258566978	2220	0.9901873327386262	0.2161214953271028
reconstruction_posterior	chr19_cis	whole_chrom_snp_cis_top1_oracle_eval_only	5079	2542	0.5004922228785194	4969	0.9783421933451467	0.9	1523	0.29986217759401457	802	0.5265922521339461	0.15790509942902145	1496	0.9822718319107026	0.2945461705060051
reconstruction_posterior	chrX_cis	whole_chrom_snp_cis_top1_oracle_eval_only	6522	3309	0.5073597056117756	6406	0.9822140447715425	0.9	1091	0.16727997546764797	605	0.5545371219065078	0.09276295614842073	1062	0.9734188817598534	0.16283348666053357
