key	value
d_scale_mode_input_string	posterior_count
d_scale_posterior_gamma	1
dscale_posterior_gamma	1
dscale_effective_count_formula	n_raw*posterior_prob^1
dscale_probability_weighted	1
legacy_expected_count_alias_used	0
training_graph_dscale_probability_weighted	1
trans_contact_scaling_mode	trans_edge_scaling
trans_k_multiplier	1
trans_dscale_multiplier	0.5
trans_contact_scaling_scope	trans_edges_only
trans_contact_scaling_uses_phase_labels	0
trans_contact_scaling_uses_charm_or_reference	0
trans_top1_mstep_mode	off
trans_top1_mstep_min_pmax	1
trans_top1_mstep_min_margin	1
trans_top1_mstep_mix_weight	0
trans_top1_mstep_scope	trans_edges_only
trans_top1_mstep_application_point	post_estep_pre_softall_mstep
trans_top1_mstep_uses_phase_labels	0
trans_top1_mstep_uses_charm_or_reference	0
trans_gate_mode	off
trans_gate_min_pmax	1
trans_gate_min_margin	1
trans_gate_min_neg_entropy	-1.38629436
trans_gate_scope	trans_raw_contacts_by_bpair_posterior
trans_gate_application_point	post_estep_pre_softall_mstep
trans_gate_source	blind_current_posterior_confidence
trans_gate_confidence_unit	binned_bpair_current_posterior
trans_gate_neg_entropy_formula	-bpair_entropy
trans_gate_active_criteria	none
trans_gate_uses_phase_labels	0
trans_gate_uses_charm_or_reference	0
readgroup_mode	off
readgroup_max_segments	8
readgroup_eps	9.99999997e-07
readgroup_entries	0
readgroup_groups	0
readgroup_groups_used	0
readgroup_raw_decoded	0
readgroup_groups_skipped_too_large	0
readgroup_groups_skipped_bad	0
readgroup_uses_phase_labels	0
readgroup_uses_charm_or_reference	0
estep_score_mode	fdg_flat
d_scale_mode	posterior_count
d_scale_eps_count	9.99999997e-07
same_bin_filter_enabled	1
heldout_enabled	0
heldout_fraction	0
heldout_seed	17
heldout_n_input_raw_total	1703888
heldout_n_raw_train	1703888
heldout_n_raw_heldout	0
heldout_n_bpair_heldout	0
heldout_n_bpair_eval	0
heldout_n_raw_eval	0
heldout_mean_expected_energy	0
heldout_mean_min_energy	0
heldout_mean_entropy	0
heldout_mean_pU	0
heldout_mean_best_normalized_distance	0
heldout_short_distance_frac	0
n_raw_same_bin_excluded	438895
n_bpair_same_bin_excluded	2564
n_raw_cis	1135454
n_raw_trans	568434
n_bpair_cis	86393
n_bpair_trans	403163
raw_posterior_same_bin_policy	uniform_unknown_rows
copy_labels_are_gauge_only	1
uses_phase_labels	0
uses_charm_or_reference	0
uses_charm_for_training	0
reference_derived_positive_control	0
reference_training_source_3dg	NA
min_sep_unit	0
lambda_sep	0
lambda_copytrack	0.0299999993
copytrack_prior_mode	homolog_vector_continuity
copytrack_scope	same_chrom_adjacent_beads
copytrack_vector_definition	copy1_minus_copy0
copytrack_uses_phase_labels	0
copytrack_uses_charm_or_reference	0
init_coord_anchor_enabled	1
init_coord_anchor_k	0.00300000003
init_coord_anchor_mode	identity_parent_anchor_to_initial_coords
init_coord_anchor_source	blind_direct_initial_diploid_coords
init_coord_anchor_map_type	identity_bmap
init_coord_anchor_uses_phase_labels	0
init_coord_anchor_uses_charm_or_reference	0
lambda_global_copytrack	0.00300000003
global_copytrack_prior_mode	chromosome_mean_homolog_vector_alignment
global_copytrack_scope	chromosome_mean_homolog_vectors
global_copytrack_vector_definition	copy1_minus_copy0
global_copytrack_reference	current_global_mean_vector
global_copytrack_weight_mode	bead_weighted_chrom_mean
global_copytrack_uses_phase_labels	0
global_copytrack_uses_charm_or_reference	0
chr_sep_unit	0
lambda_chr_sep	0
relax_step	0.0120000001
relax_steps	100
temperature_start	1
temperature_end	1
rho_train_start	1
rho_train_end	1
enable_repulsion	1
repulsion_mode	2
repulsion_blocking_mode	current_edge_blocking
repulsion_multiplier	1
k_rel_rep_effective	0.0500000007
write_raw_posterior	0
output_bpair_posterior	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.bpair_posterior.tsv
output_coords	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.coords.tsv
output_coords_gz	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.coords.tsv.gz
output_loop_diag	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.loop_diag.tsv
output_force_class_diag	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.force_class_diag.tsv
output_sep_diag	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.sep_diag.tsv
lambda_normdir_copytrack	0
normdir_copytrack_eps_unit	0.0500000007
normdir_copytrack_prior_mode	off
normdir_copytrack_scope	same_chrom_adjacent_beads
normdir_copytrack_vector_definition	normalized(copy1_minus_copy0)
normdir_copytrack_short_vector_skip_eps_unit	0.0500000007
normdir_copytrack_uses_phase_labels	0
normdir_copytrack_uses_charm_or_reference	0
output_coarse_to_fine_map	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.coarse_to_fine_map.tsv
output_heldout_diag	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_initanchor_k0p003_seed71_noise0p05_best035/p9016_full.heldout_diag.tsv
status	OK
final_mean_entropy	0.69200927
final_mean_pU	0.499179155
final_mean_sep	4.37610626
final_min_sep	0.438126266
final_max_sep	9.69986534
final_sum_wedge_k	94001.771731704459
last_training_sum_wedge_k	94001.771731704459
final_refreshed_sum_wedge_k	94006.820948024688
final_refreshed_n_wedges	210838
final_mean_rho_train_bpair	1
final_min_rho_train_bpair	1
final_max_rho_train_bpair	1
final_contact_energy	66164.5547
final_repulsion_energy	19991.1836
final_backbone_energy	222.790726
final_sep_energy	0
final_sep_force_l1	0
final_copytrack_energy	69.0229416
final_copytrack_force_l1	725.157654
final_global_copytrack_energy	122.304985
final_global_copytrack_force_l1	183.025345
final_normdir_copytrack_energy	0
final_normdir_copytrack_force_l1	0
final_anchor_energy	62.807106
final_anchor_force_l1	62.139389
n_copytrack_nonfinite_step	0
n_global_copytrack_nonfinite_step	0
n_normdir_copytrack_nonfinite_step	0
n_anchor_nonfinite_step	0
posterior_refreshed_after_final_relax	1
posterior_refresh_temperature	1
posterior_refresh_prior_mode	uniform
posterior_refresh_mean_kl	2.3874941841832558e-05
posterior_refresh_top_state_switch_frac	0.00179346185
posterior_refresh_mean_pU_before	0.499249905
posterior_refresh_mean_pU_after	0.499179155
n_bad_iter	0
n_relax_nonfinite_iter	0
n_coord_nonfinite	0
