config_name	policy	chrom1	chrom2	all_score0	all_score1	all_score2	all_score3	split_a_score0	split_a_score1	split_a_score2	split_a_score3	split_b_score0	split_b_score1	split_b_score2	split_b_score3	all_selected_swap_code	split_a_selected_swap_code	split_b_selected_swap_code	split_agree
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr1	chrX	9370.543	0	0	4.1038247	4759.27827	0	0	1.18509182	4611.26473	0	0	2.91873288	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr11	1820.33005	0	0	0	909.974649	0	0	0	910.355402	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr12	6309.7007	0	0	0	3599.7868	0	0	0	2709.9139	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr13	3978.53184	0	0	0.995642768	1965.55464	0	0	0.995642768	2012.9772	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr14	1404.851	0	0	0	696.168639	0	0	0	708.682359	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr15	3928.12541	0	2.04733109	5.45850708	1851.30446	0	0.206623786	0	2076.82095	0	1.8407073	5.45850708	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr16	5450.62476	0	7.73577547	0	2508.82557	0	4.44305677	0	2941.79919	0	3.2927187	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr17	5292.7981	0	0	0	2832.57646	0	0	0	2460.22163	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr18	1864.93419	0	0	0	936.872388	0	0	0	928.061801	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chr19	676.13508	9.79969413	0	0	340.591839	3.63138919	0	0	335.543241	6.16830494	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr10	chrX	3133.41279	0	0	0	1584.36161	0	0	0	1549.05119	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr12	2924.50831	0	0	0	1481.63561	0	0	0	1442.8727	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr13	5319.91941	0	0	3.19833231	2746.33907	0	0	2.8035637	2573.58034	0	0	0.394768609	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr14	7600.76565	0	0	0	3768.13963	0	0	0	3832.62601	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr15	2057.56001	0	0	0	984.123583	0	0	0	1073.43643	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr16	2870.04178	0	0	0	1429.71993	0	0	0	1440.32185	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr17	2409.90214	0	0	0	1181.58048	0	0	0	1228.32166	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr18	1954.90376	0	0	0	1026.06212	0	0	0	928.84164	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chr19	4005.14785	3.06538891	0	0	1938.66024	1.96650787	0	0	2066.48761	1.09888104	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr11	chrX	7937.9352	1.06681742	0	8.62459399	4302.39276	0.139284442	0	1.7140365	3635.54244	0.927532983	0	6.91055749	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr13	7381.59779	19.5987873	0	34.2092999	3613.07634	8.16297247	0	10.1690535	3768.52145	11.4358148	0	24.0402464	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr14	1177.56237	0	0	0	608.820076	0	0	0	568.742295	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr15	7300.00363	0	0	0	3537.53011	0	0	0	3762.47352	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr16	1061.44225	0	0	0	551.536281	0	0	0	509.905965	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr17	2706.57743	0	0	5.10339072	1413.74074	0	0	3.22607147	1292.83669	0	0	1.87731925	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr18	1601.53091	0	0	0	656.701764	0	0	0	944.829145	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chr19	1709.02806	24.374148	0	0	604.33579	13.1810609	0	0	1104.69227	11.1930871	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr12	chrX	2136.24511	0	0	0	1082.41926	0	0	0	1053.82585	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr14	2855.65268	4.80307556	0	0	1321.60099	2.35584036	0	0	1534.05169	2.4472352	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr15	1078.32199	0	1.39424838	0	525.828585	0	0.307352404	0	552.493402	0	1.08689597	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr16	5022.0222	0	0	0	2572.19382	0	0	0	2449.82837	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr17	6247.93944	0	0	0.175145767	3165.92255	0	0	0.175145767	3082.01689	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr18	4958.60747	0	0	1.30450419	2285.28711	0	0	0.74328222	2673.32036	0	0	0.561221969	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chr19	2432.00052	97.2362747	0	3.66576297	1069.48212	44.9179425	0	0.943730287	1362.5184	52.3183322	0	2.72203268	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr13	chrX	3145.93665	0	0	0	1620.68886	0	0	0	1525.24779	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chr15	853.950044	0	0	0	420.648498	0	0	0	433.301546	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chr16	1656.00492	0	0	0	840.883282	0	0	0	815.121641	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chr17	1213.46039	0	0	0	618.189735	0	0	0	595.270657	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chr18	2694.68008	0	9.51736185	0	1435.85021	0	4.83841417	0	1258.82987	0	4.67894768	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chr19	1305.18304	0.175752185	1.22507547	0.659451467	671.310987	0	0.84051868	0.293432751	633.87205	0.175752185	0.384556792	0.366018716	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr14	chrX	1990.75437	0	0	0	1009.31736	0	0	0	981.437019	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr15	chr16	736.25703	0	0	0	403.549639	0	0	0	332.707391	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr15	chr17	8152.10243	0	0	0	4274.20944	0	0	0	3877.89299	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr15	chr18	6815.97942	0	0	0	3217.60381	0	0	0	3598.37561	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr15	chr19	1776.90182	0.261524217	0	0	925.293197	0	0	0	851.608621	0.261524217	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr15	chrX	1498.72571	0	0	0	782.42358	0	0	0	716.302126	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr16	chr17	867.0619	0	0	0	408.634537	0	0	0	458.427363	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr16	chr18	6502.50651	0	0	0	3034.62145	0	0	0	3467.88506	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr16	chr19	2191.73206	30.9353531	0	0	1081.44137	15.8395507	0	0	1110.29069	15.0958024	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr16	chrX	1626.03128	0	0	0	832.126959	0	0	0	793.904324	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr17	chr18	560.693877	0	0	0	279.687927	0	0	0	281.00595	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr17	chr19	1405.63507	0.681026606	0	4.24229035	625.933432	0.454298243	0	1.63885031	779.701642	0.226728363	0	2.60344004	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr17	chrX	3533.97339	0	0	0	1626.18205	0	0	0	1907.79134	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr18	chr19	1360.13625	6.70075953	0	0	675.170862	3.48520072	0	0	684.965393	3.21555881	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr18	chrX	788.867091	0	0	0	390.885341	0	0	0	397.98175	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr19	chrX	441.93192	0	0	0	205.102694	0	0	0	236.829227	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr10	2128.25022	0	0	0	1061.75414	0	0	0	1066.49608	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr11	3951.23365	0	0	0	1878.19869	0	0	0	2073.03497	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr12	3242.65666	0	0	0	1582.97724	0	0	0	1659.67942	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr13	2511.02652	0	0	0	1227.64539	0	0	0	1283.38112	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr14	6304.57655	0	0	0	3072.65694	0	0	0	3231.91961	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr15	2205.50344	0	0	0	1061.24256	0	0	0	1144.26088	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr16	9592.57435	0	0	0	4841.0146	0	0	0	4751.55975	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr17	5584.43654	0	0	0	2633.969	0	0	0	2950.46754	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr18	1537.22082	0	0	0	751.078087	0	0	0	786.142731	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr19	1326.55279	4.02710243	0	0	695.341601	2.61055055	0	0	631.211185	1.41655188	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr3	10155.3126	1.93961558	0	3.46782518	4738.50027	1.58906841	0	2.12960568	5416.81237	0.350547165	0	1.3382195	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr4	12830.9563	0	0	0	6226.67365	0	0	0	6604.28261	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr5	6145.28695	0	0	0	3126.09044	0	0	0	3019.19652	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr6	15710.4951	0	0	0	7950.78027	0	0	0	7759.71483	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr7	6194.93736	0	0	0	3092.16045	0	0	0	3102.77691	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr8	10747.4114	0	0	0	5044.02394	0	0	0	5703.38741	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chr9	11647.5067	2.07036499	0	0	5864.08401	0.94216708	0	0	5783.42267	1.12819791	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr2	chrX	6862.54457	0	0	0	3404.44085	0	0	0	3458.10373	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr10	3495.36984	0	0	0	1671.32418	0	0	0	1824.04566	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr11	1769.59125	0	0	0	859.064252	0	0	0	910.526995	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr12	6585.26245	0	0	9.9977485	3870.95551	0	0	2.50275665	2714.30694	0	0	7.49499185	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr13	4661.10102	13.6323708	0	0	2340.90569	6.73544865	0	0	2320.19533	6.89692211	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr14	2770.41359	0	0	0	1267.15667	0	0	0	1503.25691	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr15	3567.82186	0	0	0	1982.39394	0	0	0	1585.42792	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr16	1942.68617	0	0	0	1018.91893	0	0	0	923.767241	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr17	2676.61	0	0	0	1359.37267	0	0	0	1317.23733	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr18	7068.8901	0	0	0	3632.75145	0	0	0	3436.13865	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr19	1611.10042	1.32760462	0	0	893.002846	0.486132544	0	0	718.097577	0.841472072	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr4	4420.69463	0	0.115925869	0	2142.30743	0	0.115925869	0	2278.3872	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr5	2050.28539	0	0	0	985.989671	0	0	0	1064.29572	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr6	5752.33149	0	0	0	2822.12777	0	0	0	2930.20373	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr7	7701.37823	0	3.18252868	18.7196402	3924.38809	0	1.93105424	7.81587462	3776.99014	0	1.25147444	10.9037655	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr8	4544.53154	0	0.118742025	0	2100.45405	0	0.118742025	0	2444.07749	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chr9	1750.87769	0	0	0	882.31737	0	0	0	868.56032	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr3	chrX	2061.88091	0	0	0	1032.63434	0	0	0	1029.24657	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr10	17499.2106	4.30159583	0	0	8534.81441	1.77795753	0	0	8964.39618	2.52363831	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr11	1839.84384	0	0	0	948.054763	0	0	0	891.789076	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr12	5041.43734	0	0	3.01427116	2461.87313	0	0	1.48662444	2579.56421	0	0	1.52764673	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr13	3047.06668	0	0	0	1515.38244	0	0	0	1531.68423	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr14	2314.54997	0	0	0	1222.10023	0	0	0	1092.44973	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr15	1801.92076	0	0	0	935.638223	0	0	0	866.282538	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr16	5178.0577	0	0	0	2568.11903	0	0	0	2609.93867	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr17	2916.58164	0	0	0	1438.71076	0	0	0	1477.87088	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr18	2172.96065	0	0	0	1039.41478	0	0	0	1133.54588	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr19	958.808132	6.64610501	0	0.420833263	483.844489	2.72501267	0	0.420833263	474.963643	3.92109233	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr5	17100.9109	0	0	0	8321.00483	0	0	0	8779.90609	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr6	6888.05163	0	0	0	3403.9529	0	0	0	3484.09872	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr7	10611.7531	0	0	0	5019.52207	0	0	0	5592.23099	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr8	2642.40574	0.125504632	0	0	1305.07742	0	0	0	1337.32831	0.125504632	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chr9	3234.33008	0	0	0	1593.62857	0	0	0	1640.70151	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr4	chrX	13115.951	0	0	0	6046.66248	0	0	0	7069.28848	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr10	5668.37396	1.58005675	0	6.2927513	2668.45526	0.706899139	0	4.57221888	2999.91869	0.873157609	0	1.72053241	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr11	4894.42042	0	0	0	2526.96397	0	0	0	2367.45645	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr12	2440.74299	0	0	0	1237.94028	0	0	0	1202.80272	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr13	3377.10014	0	0	0.486299664	1689.45383	0	0	0.486299664	1687.64631	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr14	5127.88231	0	0	10.4990783	2614.4102	0	0	5.42099374	2513.47211	0	0	5.07808456	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr15	1955.63679	0	0	0	939.297487	0	0	0	1016.33931	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr16	4844.24996	0	0	6.06987183	2484.60038	0	0	4.65588845	2359.64958	0	0	1.41398339	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr17	2369.07829	0	0	0	1189.19004	0	0	0	1179.88826	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr18	5532.34026	0	0	6.28241313	2747.21679	0	0	2.26177917	2785.12347	0	0	4.02063396	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr19	1848.61291	5.60934661	0	0.193698727	948.370813	1.78190248	0	0.193698727	900.242096	3.82744413	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr6	2281.59973	0	0	1.56754067	1147.26133	0	0	0.592999307	1134.33839	0	0	0.974541364	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr7	3435.04043	0	0	0	1750.55245	0	0	0	1684.48798	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr8	3510.59056	0	0	0	1662.59939	0	0	0	1847.99117	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chr9	10624.4634	0	0	30.8243613	5506.74692	0	0	13.0483657	5117.71651	0	0	17.7759956	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr5	chrX	2150.68849	0	0	0	1161.66545	0	0	0	989.023039	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr10	6554.06973	3.32606536	0	0	3381.24898	1.76500487	0	0	3172.82076	1.56106049	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr11	3004.81404	0	0	0	1485.04829	0	0	0	1519.76574	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr12	1627.46523	0	0	0	802.185207	0	0	0	825.280021	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr13	4401.51627	0	0	2.73975847	2136.60802	0	0	1.15583877	2264.90825	0	0	1.5839197	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr14	14002.1121	2.03928021	0	0	7143.55329	1.40261702	0	0	6858.55876	0.636663189	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr15	2035.73502	0	0	0	1032.92683	0	0	0	1002.80819	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr16	4853.23908	0	0	25.8534102	2228.17507	0	0	10.1982401	2625.06401	0	0	15.6551701	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr17	1958.09962	0	0	0	953.782088	0	0	0	1004.31754	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr18	2871.99505	0	0	0.337413525	1462.73311	0	0	0.129006451	1409.26194	0	0	0.208407074	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr19	2584.70953	48.8405202	0	0	1434.11722	17.1018139	0	0	1150.59231	31.7387063	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr7	3225.11273	0	0	0	1593.96423	0	0	0	1631.1485	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr8	2938.8674	0	0	0	1498.61811	0	0	0	1440.24929	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chr9	5887.28896	0	0	0	3002.26818	0	0	0	2885.02078	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr6	chrX	3846.71722	0	0	0	1927.64201	0	0	0	1919.07521	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr7	chr10	1044.54526	0	0	0	518.707251	0	0	0	525.838004	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr7	chr11	3671.79365	0	0	0	1884.00044	0	0	0	1787.79321	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr7	chr12	6065.39256	0	0	1.48758838	3133.732	0	0	0.317519158	2931.66057	0	0	1.17006922	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr7	chr13	2366.40992	0	0	0	1243.65015	0	0	0	1122.75977	0	0	0	0	0	0	1
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	chr7	chr14	5382.29083	0	0	0	2486.51784	0	0	0	2895.77299	0	0	0	0	0	0	1
