config_name	chrom1	chrom2	policy	policy_family	selection_source	selected_swap_code	selected_swap1	selected_swap2	split_a_swap_code	split_b_swap_code	split_agree	oracle_swap_code	oracle_matches_selected	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
p9016_multiseed_best035_seed17_noise0	chr1	chr3	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	1036	0.256756757	0.468146718	0.333333333	0.0164092664
p9016_multiseed_best035_seed17_noise0	chr1	chr3	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	1036	0.256756757	0.468146718	0.333333333	0.0164092664
p9016_multiseed_best035_seed17_noise0	chr1	chr3	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	1036	0.256756757	0.468146718	0.333333333	0.0164092664
p9016_multiseed_best035_seed17_noise0	chr1	chr3	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	1036	0.256756757	0.468146718	0.333333333	0.0164092664
p9016_multiseed_best035_seed17_noise0	chr1	chr4	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr4	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.477292202	0.616966581	0.489065606	0.42159383
p9016_multiseed_best035_seed17_noise0	chr1	chr5	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	2	1	0	NA	NA	0	2	1	865	0.264739884	0.528323699	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	2	0	865	0.252023121	0.471676301	0.292682927	0.0693641618
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr5	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	2	0	865	0.263583815	0.528323699	0.263414634	0.0624277457
p9016_multiseed_best035_seed17_noise0	chr1	chr6	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
p9016_multiseed_best035_seed17_noise0	chr1	chr6	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1600	0.584375	0.705625	0.73553719	0.389375
