source	scope	copy_swap_policy	n_eval_contacts	top1_correct_contacts	top1_accuracy	same_cross_correct_contacts	same_cross_accuracy	pmax_threshold	n_called_contacts	called_contact_fraction	pmax_threshold_correct_contacts	pmax_threshold_accuracy	pmax_threshold_recall	pmax_threshold_same_cross_correct_contacts	pmax_threshold_same_cross_accuracy	pmax_threshold_same_cross_recall
charm3dg_uniform_prior_fdg	chr8_cis	charm3dg_reference_copy_labels	8393	2605	0.31037769569879664	8225	0.9799833194328608	0.9	4435	0.5284165375908495	675	0.15219842164599776	0.08042416299297034	4351	0.9810597519729425	0.5184081973072798
charm3dg_uniform_prior_fdg	chr9_cis	charm3dg_reference_copy_labels	8381	2275	0.2714473213220379	8201	0.9785228493019926	0.9	4614	0.5505309628922563	660	0.14304291287386217	0.07874955255936046	4524	0.9804941482444733	0.5397923875432526
charm3dg_uniform_prior_fdg	chr10_cis	charm3dg_reference_copy_labels	9750	2612	0.2678974358974359	9557	0.9802051282051282	0.9	5835	0.5984615384615385	993	0.17017994858611826	0.10184615384615385	5757	0.9866323907455012	0.5904615384615385
charm3dg_uniform_prior_fdg	chr11_cis	charm3dg_reference_copy_labels	7873	2033	0.25822431093611076	7731	0.9819636733138575	0.9	4403	0.5592531436555316	684	0.15534862593686122	0.08687920741775688	4342	0.9861458096752215	0.5515051441635971
charm3dg_uniform_prior_fdg	chr12_cis	charm3dg_reference_copy_labels	6903	1521	0.22033898305084745	6777	0.9817470664928292	0.9	4079	0.5909025061567434	536	0.13140475606766364	0.07764739968129798	4024	0.986516303015445	0.5829349558163117
charm3dg_uniform_prior_fdg	chr13_cis	charm3dg_reference_copy_labels	8066	2122	0.2630795933548227	7855	0.9738408132903545	0.9	4829	0.5986858418051079	725	0.1501346034375647	0.08988346144309448	4732	0.979913025471112	0.5866600545499628
charm3dg_uniform_prior_fdg	chr14_cis	charm3dg_reference_copy_labels	7083	1909	0.26951856557955667	6696	0.9453621346886912	0.9	3685	0.520259776930679	683	0.1853459972862958	0.0964280672031625	3545	0.9620081411126187	0.5004941409007483
charm3dg_uniform_prior_fdg	chr15_cis	charm3dg_reference_copy_labels	6087	1642	0.2697552160341712	6000	0.9857072449482503	0.9	3761	0.6178741580417283	628	0.16697686785429408	0.10317069163791687	3724	0.9901621909066738	0.6117956300312141
charm3dg_uniform_prior_fdg	chr16_cis	charm3dg_reference_copy_labels	5319	1398	0.2628313592780598	5194	0.9764993419815755	0.9	3480	0.6542583192329385	584	0.167816091954023	0.10979507426207934	3396	0.9758620689655172	0.6384658770445573
charm3dg_uniform_prior_fdg	chr17_cis	charm3dg_reference_copy_labels	4684	1333	0.2845858240819812	4583	0.9784372331340735	0.9	2711	0.5787788215200683	462	0.17041682036149022	0.09863364645602049	2656	0.9797122832902988	0.5670367207514945
charm3dg_uniform_prior_fdg	chr18_cis	charm3dg_reference_copy_labels	6263	1877	0.2996966310075044	6166	0.9845122145936452	0.9	3360	0.5364841130448667	646	0.19226190476190477	0.1031454574485071	3324	0.9892857142857143	0.5307360689765288
charm3dg_uniform_prior_fdg	chr19_cis	charm3dg_reference_copy_labels	2560	753	0.294140625	2464	0.9625	0.9	1281	0.500390625	297	0.23185011709601874	0.116015625	1248	0.9742388758782201	0.4875
charm3dg_uniform_prior_fdg	chrX_cis	charm3dg_reference_copy_labels	3858	930	0.2410575427682737	3752	0.9725246241575947	0.9	2449	0.6347848626231208	369	0.15067374438546347	0.09564541213063764	2387	0.9746835443037974	0.6187143597719026
reconstruction_posterior	genome_all	per_chrom_cis_distance_spearman_fixed	308766	108720	0.35211130759215714	220765	0.71499128790087	0.9	173124	0.5606964497386371	63376	0.36607287262309096	0.2052557600253914	129015	0.7452173008941568	0.41784069489516334
reconstruction_posterior	genome_cis	per_chrom_cis_distance_spearman_fixed	162953	74968	0.4600590354273932	149193	0.9155584739157917	0.9	108108	0.6634305597319472	48704	0.45051245051245054	0.29888372720968626	97040	0.8976208976208976	0.5955091345357251
reconstruction_posterior	genome_trans	per_chrom_cis_distance_spearman_fixed	145813	33752	0.23147455988149204	71572	0.4908478667882836	0.9	65016	0.4458861692716013	14672	0.22566752799310938	0.10062202958583939	31975	0.49180201796480866	0.21928771783037176
reconstruction_posterior	chr1_cis	per_chrom_cis_distance_spearman_fixed	14946	7808	0.522414023819082	13981	0.9354342298942862	0.9	10082	0.6745617556536866	5256	0.5213251339020035	0.35166599759132877	9359	0.928288038087681	0.6261876087247424
reconstruction_posterior	chr2_cis	per_chrom_cis_distance_spearman_fixed	10603	4747	0.4477034801471282	10158	0.9580307460152787	0.9	5029	0.4742997264925021	2370	0.4712666534102207	0.22352164481750447	4773	0.9490952475641281	0.4501556163349995
reconstruction_posterior	chr3_cis	per_chrom_cis_distance_spearman_fixed	11579	6129	0.5293203212712669	11333	0.9787546420243545	0.9	6756	0.5834700751360221	3963	0.5865896980461812	0.3422575351930218	6648	0.9840142095914742	0.5741428448052509
reconstruction_posterior	chr4_cis	per_chrom_cis_distance_spearman_fixed	9950	4810	0.4834170854271357	9513	0.9560804020100503	0.9	5997	0.6027135678391959	2990	0.49858262464565617	0.3005025125628141	5679	0.9469734867433717	0.5707537688442211
reconstruction_posterior	chr5_cis	per_chrom_cis_distance_spearman_fixed	10445	4753	0.4550502632838679	9770	0.935375777884155	0.9	8096	0.7751077070368597	3410	0.421195652173913	0.32647199617041645	7584	0.9367588932806324	0.7260890378171374
reconstruction_posterior	chr6_cis	per_chrom_cis_distance_spearman_fixed	10544	4429	0.42004931714719274	9699	0.9198596358118362	0.9	8341	0.7910660091047041	3470	0.41601726411701234	0.3290971168437026	7650	0.9171562162810215	0.7255311077389985
reconstruction_posterior	chr7_cis	per_chrom_cis_distance_spearman_fixed	9666	4379	0.45303124353403684	8745	0.9047175667287399	0.9	7134	0.7380509000620733	3196	0.447995514437903	0.33064349265466586	6403	0.8975329408466498	0.6624249948272295
reconstruction_posterior	chr8_cis	per_chrom_cis_distance_spearman_fixed	8393	4042	0.4815918026927201	8225	0.9799833194328608	0.9	4781	0.5696413678065054	2286	0.4781426479815938	0.2723698320028595	4716	0.986404517883288	0.5618968187775527
reconstruction_posterior	chr9_cis	per_chrom_cis_distance_spearman_fixed	8381	3257	0.38861711013005606	7998	0.9543013960147954	0.9	4529	0.5403889750626417	1622	0.3581364539633473	0.1935329912898222	4280	0.945020975932877	0.5106789165970648
reconstruction_posterior	chr10_cis	per_chrom_cis_distance_spearman_fixed	9750	4584	0.47015384615384614	9366	0.9606153846153846	0.9	5452	0.5591794871794872	2525	0.46313279530447543	0.258974358974359	5206	0.9548789435069699	0.5339487179487179
reconstruction_posterior	chr11_cis	per_chrom_cis_distance_spearman_fixed	7873	4285	0.5442652102121174	7525	0.9557982979804395	0.9	4621	0.5869427156103137	2479	0.5364639688379139	0.3148736186968119	4353	0.9420038952607661	0.5529023243998475
reconstruction_posterior	chr12_cis	per_chrom_cis_distance_spearman_fixed	6903	3663	0.530638852672751	6333	0.9174272055627988	0.9	4191	0.6071273359408953	2219	0.5294679074206633	0.3214544400985079	3736	0.891434025292293	0.5412139649427785
reconstruction_posterior	chr13_cis	per_chrom_cis_distance_spearman_fixed	8066	3515	0.43577981651376146	6880	0.8529630547979172	0.9	5029	0.6234812794445822	1978	0.3933187512427918	0.2452268782544012	4021	0.7995625372837543	0.49851227374163154
reconstruction_posterior	chr14_cis	per_chrom_cis_distance_spearman_fixed	7083	2354	0.3323450515318368	4825	0.6812085274601157	0.9	5968	0.842580827333051	2009	0.33662868632707776	0.2836368770295073	4016	0.6729222520107239	0.5669913878300156
reconstruction_posterior	chr15_cis	per_chrom_cis_distance_spearman_fixed	6087	2153	0.3537046163955972	4688	0.7701659273862329	0.9	4303	0.7069163791687202	1322	0.3072275156867302	0.2171841629702645	3041	0.7067162444805949	0.4995892886479382
reconstruction_posterior	chr16_cis	per_chrom_cis_distance_spearman_fixed	5319	2536	0.4767813498777966	5194	0.9764993419815755	0.9	4646	0.8734724572288024	2154	0.4636246233318984	0.40496333897349124	4541	0.9773999139044339	0.8537319044933258
reconstruction_posterior	chr17_cis	per_chrom_cis_distance_spearman_fixed	4684	2535	0.5412040990606319	4583	0.9784372331340735	0.9	4066	0.8680614859094791	2204	0.5420560747663551	0.4705380017079419	3975	0.9776192818494835	0.8486336464560205
reconstruction_posterior	chr18_cis	per_chrom_cis_distance_spearman_fixed	6263	1983	0.3166214274309436	4197	0.6701261376337219	0.9	5221	0.8336260577997765	1522	0.29151503543382495	0.24301452977806162	3315	0.6349358360467343	0.5292990579594443
reconstruction_posterior	chr19_cis	per_chrom_cis_distance_spearman_fixed	2560	1345	0.525390625	2464	0.9625	0.9	1826	0.71328125	898	0.49178532311062434	0.35078125	1753	0.9600219058050383	0.684765625
reconstruction_posterior	chrX_cis	per_chrom_cis_distance_spearman_fixed	3858	1661	0.43053395541731465	3716	0.9631933644375325	0.9	2040	0.5287713841368584	831	0.4073529411764706	0.21539657853810265	1991	0.9759803921568627	0.5160705028512182
reconstruction_posterior	genome_all	whole_chrom_snp_cis_top1_oracle_eval_only	308766	115775	0.37496032594262324	218958	0.7091389596004741	0.9	173124	0.5606964497386371	68292	0.39446870451237265	0.2211772021530868	126746	0.7321110880062845	0.4104920878594146
reconstruction_posterior	genome_cis	whole_chrom_snp_cis_top1_oracle_eval_only	162953	79833	0.4899142697587648	149192	0.9155523371769774	0.9	108108	0.6634305597319472	52775	0.4881692381692382	0.32386639092253594	97040	0.8976208976208976	0.5955091345357251
reconstruction_posterior	genome_trans	whole_chrom_snp_cis_top1_oracle_eval_only	145813	35942	0.2464937968493893	69766	0.4784621398640725	0.9	65016	0.4458861692716013	15517	0.23866432878060784	0.10641712330176321	29706	0.45690291620524176	0.2037266910357787
reconstruction_posterior	chr1_cis	whole_chrom_snp_cis_top1_oracle_eval_only	14946	7808	0.522414023819082	13981	0.9354342298942862	0.9	10082	0.6745617556536866	5256	0.5213251339020035	0.35166599759132877	9359	0.928288038087681	0.6261876087247424
reconstruction_posterior	chr2_cis	whole_chrom_snp_cis_top1_oracle_eval_only	10603	5391	0.5084410072620956	10158	0.9580307460152787	0.9	5029	0.4742997264925021	2403	0.4778285941539073	0.22663397151749504	4773	0.9490952475641281	0.4501556163349995
reconstruction_posterior	chr3_cis	whole_chrom_snp_cis_top1_oracle_eval_only	11579	6129	0.5293203212712669	11333	0.9787546420243545	0.9	6756	0.5834700751360221	3963	0.5865896980461812	0.3422575351930218	6648	0.9840142095914742	0.5741428448052509
reconstruction_posterior	chr4_cis	whole_chrom_snp_cis_top1_oracle_eval_only	9950	4810	0.4834170854271357	9513	0.9560804020100503	0.9	5997	0.6027135678391959	2990	0.49858262464565617	0.3005025125628141	5679	0.9469734867433717	0.5707537688442211
reconstruction_posterior	chr5_cis	whole_chrom_snp_cis_top1_oracle_eval_only	10445	5017	0.4803255146002872	9770	0.935375777884155	0.9	8096	0.7751077070368597	4174	0.5155632411067194	0.3996170416467209	7584	0.9367588932806324	0.7260890378171374
reconstruction_posterior	chr6_cis	whole_chrom_snp_cis_top1_oracle_eval_only	10544	5284	0.5011380880121397	9699	0.9198596358118362	0.9	8341	0.7910660091047041	4180	0.5011389521640092	0.3964339908952959	7650	0.9171562162810215	0.7255311077389985
reconstruction_posterior	chr7_cis	whole_chrom_snp_cis_top1_oracle_eval_only	9666	4379	0.45303124353403684	8745	0.9047175667287399	0.9	7134	0.7380509000620733	3196	0.447995514437903	0.33064349265466586	6403	0.8975329408466498	0.6624249948272295
reconstruction_posterior	chr8_cis	whole_chrom_snp_cis_top1_oracle_eval_only	8393	4169	0.4967234600262123	8225	0.9799833194328608	0.9	4781	0.5696413678065054	2430	0.5082618699016942	0.2895269867746932	4716	0.986404517883288	0.5618968187775527
reconstruction_posterior	chr9_cis	whole_chrom_snp_cis_top1_oracle_eval_only	8381	4754	0.5672354134351509	7998	0.9543013960147954	0.9	4529	0.5403889750626417	2658	0.5868845219695297	0.31714592530724256	4280	0.945020975932877	0.5106789165970648
reconstruction_posterior	chr10_cis	whole_chrom_snp_cis_top1_oracle_eval_only	9750	4755	0.4876923076923077	9366	0.9606153846153846	0.9	5452	0.5591794871794872	2681	0.4917461482024945	0.27497435897435896	5206	0.9548789435069699	0.5339487179487179
reconstruction_posterior	chr11_cis	whole_chrom_snp_cis_top1_oracle_eval_only	7873	4285	0.5442652102121174	7525	0.9557982979804395	0.9	4621	0.5869427156103137	2479	0.5364639688379139	0.3148736186968119	4353	0.9420038952607661	0.5529023243998475
reconstruction_posterior	chr12_cis	whole_chrom_snp_cis_top1_oracle_eval_only	6903	3663	0.530638852672751	6333	0.9174272055627988	0.9	4191	0.6071273359408953	2219	0.5294679074206633	0.3214544400985079	3736	0.891434025292293	0.5412139649427785
reconstruction_posterior	chr13_cis	whole_chrom_snp_cis_top1_oracle_eval_only	8066	3515	0.43577981651376146	6880	0.8529630547979172	0.9	5029	0.6234812794445822	1978	0.3933187512427918	0.2452268782544012	4021	0.7995625372837543	0.49851227374163154
reconstruction_posterior	chr14_cis	whole_chrom_snp_cis_top1_oracle_eval_only	7083	2471	0.348863475928279	4825	0.6812085274601157	0.9	5968	0.842580827333051	2007	0.3362935656836461	0.2833545108005083	4016	0.6729222520107239	0.5669913878300156
reconstruction_posterior	chr15_cis	whole_chrom_snp_cis_top1_oracle_eval_only	6087	2557	0.4200755708887794	4687	0.7700016428454083	0.9	4303	0.7069163791687202	1719	0.39948872879386477	0.28240512567767373	3041	0.7067162444805949	0.4995892886479382
reconstruction_posterior	chr16_cis	whole_chrom_snp_cis_top1_oracle_eval_only	5319	2654	0.4989659710471893	5194	0.9764993419815755	0.9	4646	0.8734724572288024	2387	0.5137752905725355	0.4487685655198346	4541	0.9773999139044339	0.8537319044933258
reconstruction_posterior	chr17_cis	whole_chrom_snp_cis_top1_oracle_eval_only	4684	2535	0.5412040990606319	4583	0.9784372331340735	0.9	4066	0.8680614859094791	2204	0.5420560747663551	0.4705380017079419	3975	0.9776192818494835	0.8486336464560205
reconstruction_posterior	chr18_cis	whole_chrom_snp_cis_top1_oracle_eval_only	6263	2243	0.35813507903560593	4197	0.6701261376337219	0.9	5221	0.8336260577997765	1793	0.3434208006129094	0.2862845281813827	3315	0.6349358360467343	0.5292990579594443
reconstruction_posterior	chr19_cis	whole_chrom_snp_cis_top1_oracle_eval_only	2560	1345	0.525390625	2464	0.9625	0.9	1826	0.71328125	898	0.49178532311062434	0.35078125	1753	0.9600219058050383	0.684765625
reconstruction_posterior	chrX_cis	whole_chrom_snp_cis_top1_oracle_eval_only	3858	2069	0.5362882322446864	3716	0.9631933644375325	0.9	2040	0.5287713841368584	1160	0.5686274509803921	0.3006739243131156	1991	0.9759803921568627	0.5160705028512182
