config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr10	posterior_nearest_agreement_gap	758	0.265171504	0.529023747	1.08805776	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr11	posterior_nearest_agreement_gap	1466	0.137789905	0.342428377	2.37331988	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr12	posterior_nearest_agreement_gap	815	0.295705521	0.487116564	1.00541716	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr13	posterior_nearest_agreement_gap	897	0.285395764	0.496098105	1.04679939	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr14	posterior_nearest_agreement_gap	607	0.247116969	0.510708402	2.47596697	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr15	posterior_nearest_agreement_gap	966	0.166666667	0.290890269	1.2163755	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr16	posterior_nearest_agreement_gap	548	0.290145985	0.509124088	1.49646747	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr17	posterior_nearest_agreement_gap	1142	0.493870403	0.704903678	0.970813834	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr18	posterior_nearest_agreement_gap	570	0.254385965	0.540350877	1.12212159	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr19	posterior_nearest_agreement_gap	347	0.25648415	0.518731988	2.68339745	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr2	posterior_nearest_agreement_gap	1440	0.472222222	0.669444444	1.06100741	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr3	posterior_nearest_agreement_gap	1036	0.224903475	0.439189189	0.803184537	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr4	posterior_nearest_agreement_gap	1167	0.477292202	0.616966581	1.69549393	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr5	posterior_nearest_agreement_gap	865	0.220809249	0.468208092	1.28700466	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr6	posterior_nearest_agreement_gap	1600	0.593125	0.715	2.17886573	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr7	posterior_nearest_agreement_gap	778	0.272493573	0.476863753	2.88325719	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr8	posterior_nearest_agreement_gap	1480	0.156081081	0.287162162	1.92263043	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chr9	posterior_nearest_agreement_gap	1116	0.243727599	0.421146953	1.29840061	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr1__chrX	posterior_nearest_agreement_gap	1233	0.174371452	0.293592863	1.74804792	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr10	posterior_nearest_agreement_gap	664	0.289156627	0.519578313	0.679177753	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr11	posterior_nearest_agreement_gap	940	0.164893617	0.359574468	1.18264161	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr12	posterior_nearest_agreement_gap	701	0.216833096	0.463623395	0.863998664	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr13	posterior_nearest_agreement_gap	715	0.253146853	0.475524476	1.18226784	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr14	posterior_nearest_agreement_gap	635	0.256692913	0.481889764	1.62059579	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr15	posterior_nearest_agreement_gap	490	0.220408163	0.493877551	0.925455523	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr16	posterior_nearest_agreement_gap	1019	0.619234544	0.723258096	1.65900048	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr17	posterior_nearest_agreement_gap	653	0.298621746	0.506891271	0.836959942	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr18	posterior_nearest_agreement_gap	568	0.248239437	0.544014085	1.51413531	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr19	posterior_nearest_agreement_gap	447	0.223713647	0.512304251	1.48189127	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr3	posterior_nearest_agreement_gap	1464	0.532103825	0.659836066	1.41244003	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr4	posterior_nearest_agreement_gap	1382	0.598408104	0.746743849	2.26200562	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr5	posterior_nearest_agreement_gap	864	0.269675926	0.474537037	1.5590676	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr6	posterior_nearest_agreement_gap	1660	0.660843373	0.751204819	1.8433128	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr7	posterior_nearest_agreement_gap	1126	0.337477798	0.511545293	3.4442357	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr8	posterior_nearest_agreement_gap	1477	0.128639133	0.253893026	2.41385841	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chr9	posterior_nearest_agreement_gap	1624	0.610837438	0.702586207	1.92957776	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr2__chrX	posterior_nearest_agreement_gap	735	0.156462585	0.336054422	0.901516782	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr10	posterior_nearest_agreement_gap	665	0.267669173	0.515789474	2.35813118	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr11	posterior_nearest_agreement_gap	772	0.205958549	0.433937824	0.57939284	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr12	posterior_nearest_agreement_gap	1358	0.400589102	0.786450663	1.63000998	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr13	posterior_nearest_agreement_gap	1063	0.545625588	0.695202258	1.07740727	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr14	posterior_nearest_agreement_gap	660	0.203030303	0.416666667	1.09986388	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr15	posterior_nearest_agreement_gap	607	0.172981878	0.680395387	1.75289081	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr16	posterior_nearest_agreement_gap	340	0.202941176	0.458823529	0.951779079	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr17	posterior_nearest_agreement_gap	566	0.307420495	0.485865724	1.15232518	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr18	posterior_nearest_agreement_gap	763	0.572739187	0.684141547	1.05135165	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr19	posterior_nearest_agreement_gap	464	0.228448276	0.411637931	1.06103346	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr4	posterior_nearest_agreement_gap	870	0.288505747	0.489655172	0.942468111	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr5	posterior_nearest_agreement_gap	690	0.271014493	0.485507246	1.61523803	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr6	posterior_nearest_agreement_gap	683	0.284040996	0.521229868	1.95512813	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr7	posterior_nearest_agreement_gap	2113	0.243256034	0.331282537	1.4615	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr8	posterior_nearest_agreement_gap	1041	0.146013449	0.317002882	0.822261145	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chr9	posterior_nearest_agreement_gap	528	0.253787879	0.511363636	0.667587472	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr3__chrX	posterior_nearest_agreement_gap	405	0.301234568	0.511111111	1.27131301	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr10	posterior_nearest_agreement_gap	1850	0.768108108	0.835675676	1.90299322	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr11	posterior_nearest_agreement_gap	649	0.298921418	0.530046225	0.411248469	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr12	posterior_nearest_agreement_gap	1104	0.115942029	0.746376812	1.80475696	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr13	posterior_nearest_agreement_gap	582	0.335051546	0.596219931	1.2261266	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr14	posterior_nearest_agreement_gap	629	0.271860095	0.518282989	0.99232272	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr15	posterior_nearest_agreement_gap	471	0.18895966	0.498938429	0.654014117	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr16	posterior_nearest_agreement_gap	568	0.339788732	0.572183099	3.15713793	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr17	posterior_nearest_agreement_gap	480	0.241666667	0.45	1.76854682	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr18	posterior_nearest_agreement_gap	424	0.301886792	0.533018868	0.552423008	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr19	posterior_nearest_agreement_gap	397	0.350125945	0.58186398	0.529007347	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr5	posterior_nearest_agreement_gap	1849	0.624661979	0.713899405	2.15711304	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr6	posterior_nearest_agreement_gap	741	0.367071525	0.585695007	1.59873877	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr7	posterior_nearest_agreement_gap	1423	0.241742797	0.361911455	1.89257515	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr8	posterior_nearest_agreement_gap	623	0.313001605	0.462279294	0.724416544	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chr9	posterior_nearest_agreement_gap	718	0.174094708	0.385793872	1.51120728	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr4__chrX	posterior_nearest_agreement_gap	898	0.678173719	0.756124722	1.71974582	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr10	posterior_nearest_agreement_gap	1519	0.396971692	0.566161949	1.35118788	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr11	posterior_nearest_agreement_gap	786	0.41221374	0.645038168	1.14463995	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr12	posterior_nearest_agreement_gap	462	0.257575758	0.506493506	0.537232574	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr13	posterior_nearest_agreement_gap	641	0.329173167	0.51950078	0.96703909	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr14	posterior_nearest_agreement_gap	998	0.526052104	0.679358717	1.93810345	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr15	posterior_nearest_agreement_gap	563	0.184724689	0.531083481	0.730402273	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr16	posterior_nearest_agreement_gap	1282	0.340873635	0.522620905	1.36536729	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr17	posterior_nearest_agreement_gap	398	0.263819095	0.522613065	0.848310326	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr18	posterior_nearest_agreement_gap	1009	0.566897919	0.711595639	1.80463877	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr19	posterior_nearest_agreement_gap	578	0.150519031	0.387543253	1.48756094	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr6	posterior_nearest_agreement_gap	884	0.200226244	0.49321267	0.793639224	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr7	posterior_nearest_agreement_gap	650	0.276923077	0.54	2.37995909	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr8	posterior_nearest_agreement_gap	658	0.303951368	0.513677812	0.801563779	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chr9	posterior_nearest_agreement_gap	2111	0.19895784	0.275225012	0.752475855	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr5__chrX	posterior_nearest_agreement_gap	324	0.231481481	0.543209877	0.520865962	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr10	posterior_nearest_agreement_gap	1314	0.159817352	0.750380518	1.12421465	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr11	posterior_nearest_agreement_gap	707	0.224893918	0.439886846	2.12694743	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr12	posterior_nearest_agreement_gap	554	0.290613718	0.503610108	0.6480684	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr13	posterior_nearest_agreement_gap	861	0.210220674	0.656213705	0.662736811	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr14	posterior_nearest_agreement_gap	1449	0.389233954	0.486542443	2.3041415	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr15	posterior_nearest_agreement_gap	568	0.378521127	0.554577465	2.29377713	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr16	posterior_nearest_agreement_gap	1190	0.442857143	0.78487395	0.718722449	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr17	posterior_nearest_agreement_gap	482	0.269709544	0.46473029	0.82018745	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr18	posterior_nearest_agreement_gap	775	0.129032258	0.307096774	1.50144831	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr19	posterior_nearest_agreement_gap	712	0.654494382	0.759831461	2.04463413	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr7	posterior_nearest_agreement_gap	634	0.252365931	0.468454259	0.946623666	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr8	posterior_nearest_agreement_gap	586	0.273037543	0.476109215	2.66152498	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chr9	posterior_nearest_agreement_gap	896	0.216517857	0.338169643	1.16986976	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr6__chrX	posterior_nearest_agreement_gap	374	0.328877005	0.553475936	2.99740253	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr10	posterior_nearest_agreement_gap	542	0.265682657	0.505535055	1.28513168	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr11	posterior_nearest_agreement_gap	630	0.266666667	0.49047619	1.95288881	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr12	posterior_nearest_agreement_gap	980	0.362244898	0.624489796	1.74471405	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr13	posterior_nearest_agreement_gap	548	0.282846715	0.496350365	0.840990742	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr14	posterior_nearest_agreement_gap	840	0.169047619	0.357142857	3.9750745	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr15	posterior_nearest_agreement_gap	514	0.186770428	0.461089494	1.94365906	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr16	posterior_nearest_agreement_gap	339	0.235988201	0.463126844	2.46139767	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr17	posterior_nearest_agreement_gap	379	0.298153034	0.577836412	1.26051341	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr18	posterior_nearest_agreement_gap	1117	0.696508505	0.774395703	3.90615563	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr19	posterior_nearest_agreement_gap	404	0.438118812	0.594059406	2.39616033	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr8	posterior_nearest_agreement_gap	719	0.360222531	0.539638387	1.46215863	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chr9	posterior_nearest_agreement_gap	491	0.266802444	0.488798371	2.7440381	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr7__chrX	posterior_nearest_agreement_gap	350	0.237142857	0.462857143	0.895839827	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr10	posterior_nearest_agreement_gap	534	0.194756554	0.481273408	2.10070173	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr11	posterior_nearest_agreement_gap	2859	0.535851696	0.898216159	3.21573481	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr12	posterior_nearest_agreement_gap	522	0.212643678	0.388888889	2.76073573	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr13	posterior_nearest_agreement_gap	662	0.217522659	0.401812689	1.38129904	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr14	posterior_nearest_agreement_gap	1031	0.326867119	0.472356935	1.74708362	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr15	posterior_nearest_agreement_gap	1141	0.0911481157	0.189307625	2.42002651	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr16	posterior_nearest_agreement_gap	376	0.244680851	0.492021277	1.15467355	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr17	posterior_nearest_agreement_gap	477	0.352201258	0.610062893	1.00877997	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr18	posterior_nearest_agreement_gap	435	0.351724138	0.549425287	2.06818267	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr19	posterior_nearest_agreement_gap	579	0.621761658	0.73402418	2.41019104	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chr9	posterior_nearest_agreement_gap	472	0.305084746	0.502118644	1.73486729	1	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	chr8__chrX	posterior_nearest_agreement_gap	464	0.228448276	0.566810345	1.65968614	1	0
