config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr13__chr16	posterior_nearest_agreement_gap	798	0.160401003	0.268170426	2.6821543	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr13__chr17	posterior_nearest_agreement_gap	960	0.630208333	0.730208333	0.915941986	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr13__chr18	posterior_nearest_agreement_gap	808	0.607673267	0.712871287	1.75520328	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr13__chr19	posterior_nearest_agreement_gap	833	0.697478992	0.783913565	1.47560589	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr13__chrX	posterior_nearest_agreement_gap	462	0.415584416	0.608225108	1.13012972	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chr15	posterior_nearest_agreement_gap	340	0.205882353	0.541176471	0.861821882	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chr16	posterior_nearest_agreement_gap	334	0.248502994	0.482035928	0.673854386	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chr17	posterior_nearest_agreement_gap	260	0.230769231	0.523076923	1.10383694	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chr18	posterior_nearest_agreement_gap	681	0.174743025	0.276064611	1.47440474	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chr19	posterior_nearest_agreement_gap	431	0.308584687	0.598607889	1.81753015	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr14__chrX	posterior_nearest_agreement_gap	244	0.221311475	0.5	0.304097748	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr15__chr16	posterior_nearest_agreement_gap	331	0.29305136	0.483383686	0.893758666	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr15__chr17	posterior_nearest_agreement_gap	904	0.0951327434	0.154867257	1.92843175	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr15__chr18	posterior_nearest_agreement_gap	830	0.112048193	0.172289157	2.3818574	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr15__chr19	posterior_nearest_agreement_gap	390	0.125641026	0.766666667	1.53968241	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr15__chrX	posterior_nearest_agreement_gap	257	0.260700389	0.525291829	1.6991663	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr16__chr17	posterior_nearest_agreement_gap	310	0.219354839	0.474193548	1.4143222	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr16__chr18	posterior_nearest_agreement_gap	1135	0.739207048	0.837885463	2.37256396	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr16__chr19	posterior_nearest_agreement_gap	534	0.102996255	0.616104869	0.786016861	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr16__chrX	posterior_nearest_agreement_gap	222	0.288288288	0.558558559	0.402046555	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr17__chr18	posterior_nearest_agreement_gap	282	0.166666667	0.436170213	0.109339163	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr17__chr19	posterior_nearest_agreement_gap	426	0.112676056	0.244131455	0.947273379	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr17__chrX	posterior_nearest_agreement_gap	550	0.650909091	0.758181818	1.69714475	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr18__chr19	posterior_nearest_agreement_gap	450	0.244444444	0.328888889	1.44422991	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr18__chrX	posterior_nearest_agreement_gap	209	0.28708134	0.516746411	1.28718526	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr19__chrX	posterior_nearest_agreement_gap	143	0.370629371	0.58041958	0.237470078	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr10	posterior_nearest_agreement_gap	758	0.237467018	0.473614776	2.02767967	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr11	posterior_nearest_agreement_gap	1466	0.204638472	0.343110505	1.03201245	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr12	posterior_nearest_agreement_gap	815	0.296932515	0.484662577	0.395771159	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr13	posterior_nearest_agreement_gap	897	0.329988852	0.502787068	1.12458261	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr14	posterior_nearest_agreement_gap	607	0.200988468	0.489291598	1.81703263	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr15	posterior_nearest_agreement_gap	966	0.545548654	0.708074534	1.12132046	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr16	posterior_nearest_agreement_gap	548	0.22080292	0.516423358	0.806679811	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr17	posterior_nearest_agreement_gap	1142	0.15849387	0.292469352	1.34699023	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr18	posterior_nearest_agreement_gap	570	0.245614035	0.466666667	0.473306329	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr19	posterior_nearest_agreement_gap	347	0.244956772	0.518731988	0.691841868	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr2	posterior_nearest_agreement_gap	1440	0.141666667	0.329166667	1.30842539	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr3	posterior_nearest_agreement_gap	1036	0.236486486	0.55984556	0.187127882	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr4	posterior_nearest_agreement_gap	1167	0.204798629	0.383033419	2.76041229	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr5	posterior_nearest_agreement_gap	865	0.27283237	0.531791908	1.26816289	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr6	posterior_nearest_agreement_gap	1600	0.160625	0.289375	1.45758427	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr7	posterior_nearest_agreement_gap	778	0.20437018	0.476863753	2.65581468	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr8	posterior_nearest_agreement_gap	1480	0.138513514	0.712837838	2.18891143	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chr9	posterior_nearest_agreement_gap	1116	0.393369176	0.578853047	0.840095418	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr1__chrX	posterior_nearest_agreement_gap	1233	0.120032441	0.291970803	0.893869193	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr10	posterior_nearest_agreement_gap	664	0.280120482	0.516566265	0.53541562	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr11	posterior_nearest_agreement_gap	940	0.173404255	0.380851064	0.519002465	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr12	posterior_nearest_agreement_gap	701	0.215406562	0.465049929	1.02558542	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr13	posterior_nearest_agreement_gap	715	0.261538462	0.518881119	0.84045629	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr14	posterior_nearest_agreement_gap	635	0.256692913	0.481889764	2.87051619	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr15	posterior_nearest_agreement_gap	490	0.216326531	0.489795918	1.52840888	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr16	posterior_nearest_agreement_gap	1019	0.133464181	0.26202159	1.70842655	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr17	posterior_nearest_agreement_gap	653	0.306278714	0.508422665	1.21842052	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr18	posterior_nearest_agreement_gap	568	0.248239437	0.544014085	1.79592022	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr19	posterior_nearest_agreement_gap	447	0.230425056	0.487695749	1.91370734	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr3	posterior_nearest_agreement_gap	1464	0.515710383	0.646174863	1.67317091	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr4	posterior_nearest_agreement_gap	1382	0.599131693	0.746743849	1.95785435	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr5	posterior_nearest_agreement_gap	864	0.273148148	0.478009259	1.41606751	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr6	posterior_nearest_agreement_gap	1660	0.660843373	0.751807229	2.1684682	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr7	posterior_nearest_agreement_gap	1126	0.315275311	0.495559503	1.2005651	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr8	posterior_nearest_agreement_gap	1477	0.128639133	0.251861882	2.36584334	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chr9	posterior_nearest_agreement_gap	1624	0.467980296	0.562192118	1.5678398	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr2__chrX	posterior_nearest_agreement_gap	735	0.185034014	0.372789116	0.995689766	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr10	posterior_nearest_agreement_gap	665	0.267669173	0.515789474	1.81696351	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr11	posterior_nearest_agreement_gap	772	0.235751295	0.591968912	0.737582998	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr12	posterior_nearest_agreement_gap	1358	0.402061856	0.787923417	2.14391505	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr13	posterior_nearest_agreement_gap	1063	0.548447789	0.687676388	0.536736666	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr14	posterior_nearest_agreement_gap	660	0.201515152	0.415151515	1.23025629	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr15	posterior_nearest_agreement_gap	607	0.172981878	0.680395387	1.59473686	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr16	posterior_nearest_agreement_gap	340	0.255882353	0.541176471	1.4157206	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr17	posterior_nearest_agreement_gap	566	0.319787986	0.496466431	1.34828885	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr18	posterior_nearest_agreement_gap	763	0.587155963	0.698558322	2.20342956	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr19	posterior_nearest_agreement_gap	464	0.338362069	0.584051724	0.393296434	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr4	posterior_nearest_agreement_gap	870	0.289655172	0.489655172	1.10888553	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr5	posterior_nearest_agreement_gap	690	0.269565217	0.485507246	1.6668778	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr6	posterior_nearest_agreement_gap	683	0.216691069	0.474377745	0.491349081	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr7	posterior_nearest_agreement_gap	2113	0.365830573	0.668717463	1.34756674	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr8	posterior_nearest_agreement_gap	1041	0.146974063	0.314121037	0.770679403	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chr9	posterior_nearest_agreement_gap	528	0.251893939	0.511363636	1.56183486	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr3__chrX	posterior_nearest_agreement_gap	405	0.219753086	0.503703704	1.65557268	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr10	posterior_nearest_agreement_gap	1850	0.768648649	0.836756757	1.45566791	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr11	posterior_nearest_agreement_gap	649	0.291217257	0.546995378	0.582851828	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr12	posterior_nearest_agreement_gap	1104	0.115942029	0.746376812	1.7133754	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr13	posterior_nearest_agreement_gap	582	0.33161512	0.596219931	2.4516454	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr14	posterior_nearest_agreement_gap	629	0.268680445	0.511923688	0.279706054	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr15	posterior_nearest_agreement_gap	471	0.178343949	0.450106157	0.773005809	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr16	posterior_nearest_agreement_gap	568	0.230633803	0.427816901	3.26619731	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr17	posterior_nearest_agreement_gap	480	0.24375	0.452083333	1.16482858	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr18	posterior_nearest_agreement_gap	424	0.25	0.485849057	0.56694343	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr19	posterior_nearest_agreement_gap	397	0.380352645	0.609571788	0.783707282	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr5	posterior_nearest_agreement_gap	1849	0.626284478	0.716603569	2.24256288	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr6	posterior_nearest_agreement_gap	741	0.367071525	0.585695007	1.84504849	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr7	posterior_nearest_agreement_gap	1423	0.429374561	0.543921293	1.91682568	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr8	posterior_nearest_agreement_gap	623	0.32423756	0.462279294	0.502812288	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chr9	posterior_nearest_agreement_gap	718	0.240947075	0.605849582	0.855585071	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr4__chrX	posterior_nearest_agreement_gap	898	0.678173719	0.756124722	2.17641571	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr10	posterior_nearest_agreement_gap	1519	0.454246215	0.622119816	1.20338367	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr11	posterior_nearest_agreement_gap	786	0.413486005	0.641221374	1.4388764	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr12	posterior_nearest_agreement_gap	462	0.274891775	0.510822511	-0.128190983	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr13	posterior_nearest_agreement_gap	641	0.332293292	0.538221529	0.787493476	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr14	posterior_nearest_agreement_gap	998	0.526052104	0.679358717	2.18596115	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr15	posterior_nearest_agreement_gap	563	0.184724689	0.534635879	0.960792314	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr16	posterior_nearest_agreement_gap	1282	0.367394696	0.489859594	1.05543392	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr17	posterior_nearest_agreement_gap	398	0.261306533	0.522613065	1.03547872	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr18	posterior_nearest_agreement_gap	1009	0.566897919	0.711595639	1.66949602	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr19	posterior_nearest_agreement_gap	578	0.510380623	0.612456747	1.47591454	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr6	posterior_nearest_agreement_gap	884	0.21719457	0.50678733	0.52938091	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr7	posterior_nearest_agreement_gap	650	0.206153846	0.46	1.4952523	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr8	posterior_nearest_agreement_gap	658	0.320668693	0.510638298	0.339086569	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chr9	posterior_nearest_agreement_gap	2111	0.201800095	0.275225012	1.81871566	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr5__chrX	posterior_nearest_agreement_gap	324	0.212962963	0.469135802	0.849635502	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr10	posterior_nearest_agreement_gap	1314	0.119482496	0.249619482	0.606057245	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr11	posterior_nearest_agreement_gap	707	0.224893918	0.437057992	0.339731435	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr12	posterior_nearest_agreement_gap	554	0.283393502	0.501805054	0.124473829	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr13	posterior_nearest_agreement_gap	861	0.457607433	0.656213705	1.1912016	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr14	posterior_nearest_agreement_gap	1449	0.389233954	0.486542443	2.70894025	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr15	posterior_nearest_agreement_gap	568	0.378521127	0.556338028	1.52766353	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr16	posterior_nearest_agreement_gap	1190	0.121848739	0.21512605	1.00603994	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr17	posterior_nearest_agreement_gap	482	0.265560166	0.456431535	1.09835072	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr18	posterior_nearest_agreement_gap	775	0.127741935	0.304516129	1.36417572	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr19	posterior_nearest_agreement_gap	712	0.103932584	0.240168539	1.63235925	1	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	chr6__chr7	posterior_nearest_agreement_gap	634	0.217665615	0.531545741	0.388287655	1	0
